   5.706834E+03   1.775373E+03   3.077273E+03   3.085174E+03   2.622224E+03   1.948271E+03   1.379703E+03   1.287263E+03   1.463723E+03   1.436263E+03   1.372012E+03   1.112162E+03   9.283406E+02   8.697609E+02   9.069620E+02   1.017319E+03   8.632688E+02   7.511543E+02   5.637987E+02   4.772621E+02   4.712299E+02   4.781726E+02   4.710217E+02   4.066608E+02   3.344583E+02   2.893873E+02   2.947303E+02   2.982660E+02   2.794209E+02   2.369044E+02   2.088814E+02   1.732736E+02   1.667052E+02   1.587106E+02   1.546322E+02   1.440278E+02   1.261072E+02   1.213925E+02   1.055011E+02   1.084316E+02   1.062738E+02   9.741363E+01   9.187659E+01   8.156201E+01   7.535241E+01   7.540079E+01   7.429267E+01
   1.775373E+03   7.015967E+03   2.538382E+03   3.546704E+03   2.814580E+03   2.096941E+03   1.530548E+03   1.402376E+03   1.595468E+03   1.566470E+03   1.497195E+03   1.214191E+03   1.013951E+03   9.503846E+02   9.914451E+02   1.112512E+03   9.443680E+02   8.219989E+02   6.171474E+02   5.225728E+02   5.161212E+02   5.238652E+02   5.161717E+02   4.457458E+02   3.666675E+02   3.173063E+02   3.232490E+02   3.272139E+02   3.066050E+02   2.599863E+02   2.292593E+02   1.901793E+02   1.829962E+02   1.742418E+02   1.697892E+02   1.581584E+02   1.384757E+02   1.333112E+02   1.158478E+02   1.190897E+02   1.167313E+02   1.069935E+02   1.009106E+02   8.956517E+01   8.273653E+01   8.279695E+01   8.158217E+01
   3.077273E+03   2.538382E+03   8.506848E+03   3.573948E+03   3.686137E+03   2.597866E+03   1.893671E+03   1.785422E+03   2.002851E+03   1.967543E+03   1.881448E+03   1.526317E+03   1.274993E+03   1.195505E+03   1.247695E+03   1.400693E+03   1.189243E+03   1.035362E+03   7.773070E+02   6.582193E+02   6.502736E+02   6.602217E+02   6.506892E+02   5.618955E+02   4.620998E+02   3.998066E+02   4.074192E+02   4.125411E+02   3.865679E+02   3.276615E+02   2.888298E+02   2.393978E+02   2.303401E+02   2.192905E+02   2.136846E+02   1.989776E+02   1.740584E+02   1.675327E+02   1.454064E+02   1.495359E+02   1.465618E+02   1.342197E+02   1.265128E+02   1.121192E+02   1.034557E+02   1.035366E+02   1.019886E+02
   3.085174E+03   3.546704E+03   3.573948E+03   9.167666E+03   3.253722E+03   2.879331E+03   1.994582E+03   1.883334E+03   2.162569E+03   2.098450E+03   2.007650E+03   1.629443E+03   1.361745E+03   1.277411E+03   1.333728E+03   1.497849E+03   1.272200E+03   1.107997E+03   8.321268E+02   7.048872E+02   6.966154E+02   7.074932E+02   6.975020E+02   6.025054E+02   4.956318E+02   4.289289E+02   4.372324E+02   4.428699E+02   4.151078E+02   3.519399E+02   3.103017E+02   2.572363E+02   2.475611E+02   2.357379E+02   2.297650E+02   2.139934E+02   1.872190E+02   1.802353E+02   1.564461E+02   1.609305E+02   1.577609E+02   1.444915E+02   1.362121E+02   1.207187E+02   1.113972E+02   1.115022E+02   1.098482E+02
   2.622224E+03   2.814580E+03   3.686137E+03   3.253722E+03   6.075361E+03   2.038184E+03   1.746858E+03   1.569525E+03   1.805388E+03   1.790564E+03   1.692700E+03   1.374668E+03   1.149540E+03   1.078901E+03   1.126874E+03   1.265869E+03   1.075791E+03   9.374888E+02   7.046955E+02   5.973967E+02   5.906253E+02   6.000408E+02   5.918023E+02   5.115943E+02   4.212656E+02   3.649065E+02   3.720819E+02   3.770004E+02   3.535978E+02   3.001369E+02   2.649108E+02   2.199532E+02   2.118170E+02   2.018480E+02   1.968449E+02   1.835105E+02   1.608105E+02   1.549294E+02   1.347514E+02   1.386165E+02   1.359665E+02   1.247175E+02   1.177089E+02   1.045562E+02   9.665191E+01   9.677318E+01   9.540422E+01
   1.948271E+03   2.096941E+03   2.597866E+03   2.879331E+03   2.038184E+03   3.247628E+03   1.078789E+03   1.202720E+03   1.319929E+03   1.310592E+03   1.266544E+03   1.015971E+03   8.502687E+02   7.984891E+02   8.342536E+02   9.372787E+02   7.971774E+02   6.952540E+02   5.233632E+02   4.441998E+02   4.393712E+02   4.465227E+02   4.406011E+02   3.813561E+02   3.145651E+02   2.729131E+02   2.783586E+02   2.821291E+02   2.648835E+02   2.252997E+02   1.992360E+02   1.659150E+02   1.599457E+02   1.526045E+02   1.489539E+02   1.391023E+02   1.222688E+02   1.179505E+02   1.029838E+02   1.059155E+02   1.039905E+02   9.565656E+01   9.047552E+01   8.071527E+01   7.486111E+01   7.498885E+01   7.401902E+01
   1.379703E+03   1.530548E+03   1.893671E+03   1.994582E+03   1.746858E+03   1.078789E+03   1.778167E+03   7.264357E+02   9.905541E+02   9.396354E+02   9.094965E+02   7.462073E+02   6.169936E+02   5.798091E+02   6.059427E+02   6.807827E+02   5.795997E+02   5.060028E+02   3.816397E+02   3.244188E+02   3.210589E+02   3.263902E+02   3.222329E+02   2.793620E+02   2.309786E+02   2.008258E+02   2.048840E+02   2.077217E+02   1.952798E+02   1.665686E+02   1.476831E+02   1.234923E+02   1.192120E+02   1.139232E+02   1.113233E+02   1.042010E+02   9.197649E+01   8.887947E+01   7.801121E+01   8.019871E+01   7.883764E+01   7.279645E+01   6.905145E+01   6.196415E+01   5.772473E+01   5.785383E+01   5.719656E+01
   1.287263E+03   1.402376E+03   1.785422E+03   1.883334E+03   1.569525E+03   1.202720E+03   7.264357E+02   1.526193E+03   7.873631E+02   9.136743E+02   8.434726E+02   6.934641E+02   5.856955E+02   5.441634E+02   5.688698E+02   6.392711E+02   5.445687E+02   4.756955E+02   3.591049E+02   3.054971E+02   3.024534E+02   3.075744E+02   3.037775E+02   2.635686E+02   2.181447E+02   1.898480E+02   1.937434E+02   1.964910E+02   1.848446E+02   1.578531E+02   1.401075E+02   1.173428E+02   1.133500E+02   1.084018E+02   1.059889E+02   9.930360E+01   8.779267E+01   8.490072E+01   7.466244E+01   7.676062E+01   7.550245E+01   6.981641E+01   6.629857E+01   5.961725E+01   5.562689E+01   5.576992E+01   5.517293E+01
   1.463723E+03   1.595468E+03   2.002851E+03   2.162569E+03   1.805388E+03   1.319929E+03   9.905541E+02   7.873631E+02   1.837406E+03   8.908190E+02   9.992904E+02   7.844687E+02   6.633772E+02   6.287628E+02   6.500887E+02   7.308890E+02   6.227057E+02   5.440364E+02   4.106252E+02   3.493112E+02   3.459338E+02   3.519119E+02   3.476656E+02   3.016180E+02   2.495472E+02   2.171140E+02   2.216546E+02   2.248827E+02   2.115558E+02   1.805671E+02   1.601910E+02   1.340238E+02   1.294559E+02   1.237885E+02   1.210364E+02   1.133567E+02   1.001108E+02   9.679455E+01   8.500113E+01   8.743756E+01   8.600145E+01   7.945007E+01   7.540035E+01   6.769088E+01   6.308701E+01   6.325842E+01   6.256653E+01
   1.436263E+03   1.566470E+03   1.967543E+03   2.098450E+03   1.790564E+03   1.310592E+03   9.396354E+02   9.136743E+02   8.908190E+02   1.839969E+03   8.307351E+02   8.022834E+02   6.493663E+02   6.163275E+02   6.491341E+02   7.223622E+02   6.157374E+02   5.382130E+02   4.064787E+02   3.459773E+02   3.427702E+02   3.488187E+02   3.447454E+02   2.992473E+02   2.477413E+02   2.156705E+02   2.202591E+02   2.235489E+02   2.104037E+02   1.797044E+02   1.595247E+02   1.335715E+02   1.290774E+02   1.234866E+02   1.207920E+02   1.131908E+02   1.000422E+02   9.677400E+01   8.505948E+01   8.751701E+01   8.611465E+01   7.961061E+01   7.559699E+01   6.793055E+01   6.335764E+01   6.354757E+01   6.287706E+01
