2 155.163332277 0.0819096523349 0.989867794784
3 792.404330826 0.150574365802 0.979952886687
4 690.142209242 0.225918654544 0.967626257863
5 1447.77562534 0.302648235134 0.954062416124
6 512.201705259 0.375796624566 0.940419217434
7 1023.96828282 0.445552244992 0.927409561569
8 623.968859891 0.511134283854 0.915522246839
9 701.853629341 0.574954063853 0.904973264305
10 759.530705669 0.637156042635 0.895719601294
11 846.00154625 0.699882300453 0.887523956994
12 820.0532161 0.761956269887 0.880534989139
13 645.996209466 0.825702934215 0.874290815477
14 969.260288277 0.888086199486 0.868871586901
15 1010.29417617 0.953445930295 0.863914032187
16 571.427742388 1.01764792127 0.85860212816
17 1039.75779407 1.08409251671 0.855597055
18 696.695088214 1.14964532344 0.852539085929
19 972.891864706 1.21923645372 0.849508961413
20 671.595372643 1.28902145656 0.846832415265
21 519.080836652 1.36157894391 0.844331945611
22 565.190361978 1.43550265311 0.842152922251
23 699.860073578 1.51175219277 0.840101827611
24 799.855245822 1.59017293549 0.83823096097
25 739.404634219 1.67098585547 0.836501165161
26 921.283956429 1.75439042028 0.834917613588
27 1041.18131211 1.84033982546 0.833422863461
28 1182.87243763 1.92887739798 0.832052437467
29 1116.56701262 2.01982237168 0.830749604167
30 1068.91439223 2.11319138829 0.829498443287
31 1212.41108696 2.20875595063 0.828316188199
32 1537.06325539 2.30658002124 0.827210538643
33 1020.28715321 2.40730950368 0.826169528515
34 1015.46037777 2.50961831207 0.825184893788
35 897.411209396 2.61374383536 0.824252639835
36 1025.18916797 2.72074498113 0.823369897843
37 1386.79890303 2.82954717418 0.822532960078
38 1349.72742003 2.94070092912 0.821739951753
39 1420.20652004 3.05444172926 0.820988691098
40 1909.95153362 3.1708367274 0.820276918037
41 1206.71040044 3.29002969644 0.819602416039
42 1455.28226108 3.41208726861 0.818962907744
43 1327.35444879 3.53709418547 0.818356162595
44 1292.22171503 3.66504302893 0.817779894374
45 1117.72327012 3.7959381039 0.817231834849
46 1035.50955778 3.92976028225 0.816709710943
47 1644.52920245 4.06648983164 0.816211242664
48 914.352159243 4.20644940015 0.815734479102
