          41  0.5715791E+00  0.1000632E+01  0.2075737E+01  0.2407181E+01  0.9092044E+00  0.9094967E+00
          42  0.5100813E+00 -0.8883286E+00  0.2177921E+01  0.2518065E+01  0.9091810E+00  0.9094706E+00
          43  0.2032175E+00  0.3469764E+00  0.2282794E+01  0.2631672E+01  0.9091399E+00  0.9094453E+00
          44  0.2695753E-01  0.2243186E+01  0.2390373E+01  0.2748066E+01  0.9091125E+00  0.9094409E+00
          45  0.4530022E+00 -0.1472995E-01  0.2500688E+01  0.2867203E+01  0.9090867E+00  0.9094006E+00
          46 -0.2826078E+00 -0.4513075E+00  0.2613769E+01  0.2989170E+01  0.9090419E+00  0.9093923E+00
          47  0.1842342E+00  0.4872626E+00  0.2729631E+01  0.3113941E+01  0.9090115E+00  0.9093476E+00
          48  0.1298754E+01  0.3500797E+00  0.2848289E+01  0.3241585E+01  0.9089639E+00  0.9093281E+00
          49  0.1908945E+00  0.8867047E+00  0.2969784E+01  0.3372120E+01  0.9089374E+00  0.9093155E+00
          50 -0.6750737E+00 -0.4807411E+00  0.3094165E+01  0.3505557E+01  0.9089136E+00  0.9092795E+00
          51 -0.5010799E+00  0.1417421E+00  0.3221318E+01  0.3641874E+01  0.9088314E+00  0.9092341E+00
          52  0.7713649E+00  0.6093136E+00  0.3351473E+01  0.3781234E+01  0.9088119E+00  0.9091840E+00
          53  0.7583252E+00 -0.4567861E+00  0.3484512E+01  0.3923472E+01  0.9087566E+00  0.9091530E+00
          54  0.2325348E-01 -0.8000459E+00  0.3620544E+01  0.4068840E+01  0.9087138E+00  0.9091299E+00
          55 -0.4301990E+00 -0.7272999E+00  0.3759532E+01  0.4217040E+01  0.9086758E+00  0.9090641E+00
          56  0.5214719E-01  0.6525909E-01  0.3901477E+01  0.4368483E+01  0.9086058E+00  0.9090279E+00
          57  0.6420756E+00  0.3179896E+00  0.4046482E+01  0.4522889E+01  0.9085715E+00  0.9089825E+00
          58 -0.1077807E+00 -0.1442443E+01  0.4194483E+01  0.4680504E+01  0.9085116E+00  0.9089464E+00
          59 -0.6413329E+00  0.6008073E+00  0.4345730E+01  0.4841156E+01  0.9084481E+00  0.9088963E+00
          60  0.8169541E+00 -0.1671667E+00  0.4499918E+01  0.5004980E+01  0.9083810E+00  0.9088215E+00
          61  0.1668101E+01 -0.1726289E+01  0.4657351E+01  0.5172136E+01  0.9083327E+00  0.9087899E+00
          62 -0.1011658E+01 -0.1184853E+01  0.4817945E+01  0.5342386E+01  0.9082836E+00  0.9087379E+00
          63  0.9345843E+00  0.2585805E+00  0.4981679E+01  0.5516019E+01  0.9082147E+00  0.9086855E+00
          64  0.5150712E+00  0.1415210E+01  0.5148729E+01  0.5692788E+01  0.9081778E+00  0.9086224E+00
          65  0.4882950E+00  0.2816637E+01  0.5319022E+01  0.5872973E+01  0.9081270E+00  0.9085770E+00
          66  0.8320675E+00 -0.1265744E+01  0.5492560E+01  0.6056450E+01  0.9080536E+00  0.9085142E+00
          67  0.4795816E+00 -0.3263763E+00  0.5669438E+01  0.6243396E+01  0.9080039E+00  0.9084542E+00
          68 -0.1984088E+00 -0.1457357E+01  0.5849719E+01  0.6433679E+01  0.9079371E+00  0.9083805E+00
          69 -0.1186025E+01  0.2306110E+01  0.6033302E+01  0.6627444E+01  0.9078739E+00  0.9083212E+00
          70  0.5659406E+00  0.7838257E+00  0.6220340E+01  0.6824734E+01  0.9078177E+00  0.9082692E+00
          71  0.1345071E+01 -0.1978541E+01  0.6410896E+01  0.7025539E+01  0.9077592E+00  0.9082000E+00
          72 -0.1164536E+01 -0.1864298E+01  0.6604790E+01  0.7229869E+01  0.9076625E+00  0.9081436E+00
          73 -0.3138961E+00 -0.7994541E+00  0.6802316E+01  0.7437782E+01  0.9076006E+00  0.9080711E+00
          74  0.1115191E+01  0.1461365E+00  0.7003422E+01  0.7649375E+01  0.9075332E+00  0.9080216E+00
          75  0.1335842E+01  0.1992613E+01  0.7208062E+01  0.7864681E+01  0.9074658E+00  0.9079621E+00
          76  0.2062440E+01 -0.4862849E-01  0.7416368E+01  0.8083505E+01  0.9073933E+00  0.9078770E+00
          77  0.2395677E+01 -0.2082029E+00  0.7628379E+01  0.8306141E+01  0.9073413E+00  0.9078100E+00
          78  0.1147863E+01  0.5777159E+00  0.7844066E+01  0.8532566E+01  0.9072646E+00  0.9077288E+00
          79 -0.5210018E+00 -0.2142087E+01  0.8063494E+01  0.8762864E+01  0.9071926E+00  0.9076661E+00
          80  0.7164208E+00  0.5489003E+00  0.8286743E+01  0.8996863E+01  0.9071298E+00  0.9076006E+00
          81  0.1490853E+01 -0.6113709E+00  0.8513611E+01  0.9234797E+01  0.9070312E+00  0.9075106E+00
          82  0.3011082E+01 -0.2083015E+01  0.8744558E+01  0.9476735E+01  0.9069687E+00  0.9074349E+00
          83  0.2934217E+01 -0.2414677E+01  0.8979327E+01  0.9722561E+01  0.9068831E+00  0.9073557E+00
          84 -0.2152078E+00  0.2986047E+00  0.9217938E+01  0.9972519E+01  0.9067928E+00  0.9072923E+00
          85  0.1464337E+01 -0.6590672E+00  0.9460577E+01  0.1022645E+02  0.9067217E+00  0.9072133E+00
          86  0.1819817E+01  0.1031277E+01  0.9707427E+01  0.1048454E+02  0.9066413E+00  0.9071312E+00
          87 -0.1014423E+01  0.9305453E+00  0.9958107E+01  0.1074671E+02  0.9065594E+00  0.9070431E+00
          88  0.4141466E+01 -0.1724646E+01  0.1021301E+02  0.1101315E+02  0.9064760E+00  0.9069678E+00
          89  0.2479250E+01  0.2027002E+01  0.1047209E+02  0.1128368E+02  0.9064054E+00  0.9068888E+00
          90 -0.1889483E+00  0.1746177E+01  0.1073522E+02  0.1155857E+02  0.9063162E+00  0.9068013E+00
          91  0.5759876E+00 -0.9354838E+00  0.1100269E+02  0.1183779E+02  0.9062197E+00  0.9067200E+00
          92  0.2307846E+01  0.1511474E-01  0.1127442E+02  0.1212132E+02  0.9061366E+00  0.9066262E+00
          93  0.1330942E+01  0.5573578E+01  0.1155047E+02  0.1240937E+02  0.9060560E+00  0.9065463E+00
          94  0.2367505E+01 -0.1058137E+00  0.1183082E+02  0.1270183E+02  0.9059559E+00  0.9064655E+00
          95 -0.2567401E+01  0.6582701E+00  0.1211570E+02  0.1299869E+02  0.9058690E+00  0.9063597E+00
          96  0.1277914E+01 -0.1168345E+01  0.1240505E+02  0.1330021E+02  0.9057863E+00  0.9062734E+00
          97  0.1557213E+01 -0.2534010E+01  0.1269890E+02  0.1360626E+02  0.9056910E+00  0.9061850E+00
          98  0.1230155E+01  0.1123821E+01  0.1299721E+02  0.1391709E+02  0.9055969E+00  0.9061027E+00
          99  0.2745753E+01  0.7535647E+00  0.1330021E+02  0.1423251E+02  0.9054990E+00  0.9060023E+00
         100 -0.1676283E+01  0.1742342E+01  0.1360787E+02  0.1455267E+02  0.9054059E+00  0.9059062E+00
         101  0.1500783E+01  0.1962342E+01  0.1392032E+02  0.1487764E+02  0.9053193E+00  0.9058148E+00
         102 -0.2735449E+01 -0.1509288E+01  0.1423731E+02  0.1520756E+02  0.9052174E+00  0.9057206E+00
         103  0.4796287E+00  0.1884798E+01  0.1455921E+02  0.1554224E+02  0.9051183E+00  0.9056239E+00
         104 -0.2826422E+01  0.1276417E+01  0.1488607E+02  0.1588187E+02  0.9050195E+00  0.9055265E+00
         105  0.5703653E+00  0.2097843E+01  0.1521770E+02  0.1622665E+02  0.9049260E+00  0.9054313E+00
         106  0.2420386E+01 -0.5516766E+00  0.1555437E+02  0.1657641E+02  0.9048300E+00  0.9053345E+00
         107 -0.3259898E+01  0.2709547E+01  0.1589609E+02  0.1693122E+02  0.9047315E+00  0.9052267E+00
         108  0.5112097E+01  0.8796543E+00  0.1624277E+02  0.1729138E+02  0.9046339E+00  0.9051385E+00
         109  0.1781603E+01 -0.2696987E+01  0.1659454E+02  0.1765660E+02  0.9045199E+00  0.9050381E+00
         110  0.5266387E+01  0.5550223E+00  0.1695168E+02  0.1802708E+02  0.9044316E+00  0.9049264E+00
         111  0.5704748E+01  0.3508636E+01  0.1731390E+02  0.1840309E+02  0.9043214E+00  0.9048362E+00
         112 -0.7710729E+00 -0.1350549E+01  0.1768142E+02  0.1878420E+02  0.9042168E+00  0.9047211E+00
         113  0.3035180E+01 -0.9853528E+00  0.1805438E+02  0.1917097E+02  0.9041142E+00  0.9046193E+00
         114  0.3426890E+01 -0.3055306E+01  0.1843258E+02  0.1956318E+02  0.9040124E+00  0.9045234E+00
         115  0.5022728E+00 -0.5058249E-01  0.1881631E+02  0.1996096E+02  0.9039024E+00  0.9044203E+00
         116  0.3462066E+01 -0.3428112E+01  0.1920560E+02  0.2036423E+02  0.9038047E+00  0.9043028E+00
         117  0.6164468E+01  0.3781781E+01  0.1960045E+02  0.2077338E+02  0.9036968E+00  0.9042000E+00
         118  0.2003832E+01  0.2489762E+01  0.2000082E+02  0.2118817E+02  0.9035878E+00  0.9041007E+00
         119  0.2519182E+01 -0.4212028E+00  0.2040699E+02  0.2160876E+02  0.9034828E+00  0.9039902E+00
         120  0.4775684E+01  0.7755423E+00  0.2081875E+02  0.2203525E+02  0.9033653E+00  0.9038894E+00
         121  0.3610748E+01  0.4092776E+01  0.2123647E+02  0.2246753E+02  0.9032629E+00  0.9037750E+00
         122  0.4806901E+00  0.8293142E+00  0.2165990E+02  0.2290587E+02  0.9031543E+00  0.9036649E+00
         123 -0.1952269E+01 -0.6431551E+00  0.2208938E+02  0.2335031E+02  0.9030372E+00  0.9035580E+00
         124 -0.4498191E+01  0.5387081E+01  0.2252489E+02  0.2380076E+02  0.9029306E+00  0.9034452E+00
         125 -0.1411314E+01 -0.3672639E-01  0.2296637E+02  0.2425731E+02  0.9028147E+00  0.9033370E+00
         126  0.3396415E+01 -0.1605947E+01  0.2341387E+02  0.2472025E+02  0.9027067E+00  0.9032238E+00
         127  0.5174964E+01 -0.6593982E+00  0.2386771E+02  0.2518928E+02  0.9025989E+00  0.9031152E+00
         128  0.6340433E+01  0.3706949E+01  0.2432770E+02  0.2566490E+02  0.9024794E+00  0.9030023E+00
         129  0.3887371E+01  0.5382715E+01  0.2479396E+02  0.2614683E+02  0.9023661E+00  0.9028914E+00
         130 -0.4044850E+00  0.6440598E+01  0.2526669E+02  0.2663527E+02  0.9022546E+00  0.9027737E+00
         131 -0.4711068E+00 -0.2597721E+01  0.2574571E+02  0.2713027E+02  0.9021312E+00  0.9026681E+00
         132 -0.1421036E+01 -0.6153767E+01  0.2623147E+02  0.2763191E+02  0.9020265E+00  0.9025519E+00
         133 -0.4546260E-01  0.7676324E+01  0.2672345E+02  0.2814021E+02  0.9019085E+00  0.9024378E+00
         134 -0.1041444E+01  0.9197808E-01  0.2722231E+02  0.2865538E+02  0.9017897E+00  0.9023233E+00
         135  0.1969318E+01 -0.2102838E+01  0.2772793E+02  0.2917715E+02  0.9016779E+00  0.9022059E+00
         136  0.4517013E+01 -0.1831692E+01  0.2824012E+02  0.2970593E+02  0.9015581E+00  0.9020846E+00
         137  0.1338819E+01 -0.5147591E+01  0.2875939E+02  0.3024173E+02  0.9014542E+00  0.9019719E+00
         138 -0.4868515E+01 -0.5050727E+00  0.2928516E+02  0.3078460E+02  0.9013216E+00  0.9018580E+00
         139  0.4511097E+01 -0.7327186E+01  0.2981828E+02  0.3133443E+02  0.9012034E+00  0.9017382E+00
         140  0.4741786E+01  0.1294593E+01  0.3035843E+02  0.3189180E+02  0.9010884E+00  0.9016281E+00
         141 -0.3491491E+01  0.9391159E+01  0.3090552E+02  0.3245594E+02  0.9009644E+00  0.9015036E+00
         142 -0.5007012E+01  0.3157550E+01  0.3146026E+02  0.3302768E+02  0.9008580E+00  0.9013882E+00
         143  0.3176096E+01 -0.4617446E+01  0.3202149E+02  0.3360658E+02  0.9007277E+00  0.9012586E+00
         144 -0.4590786E+01 -0.4827569E+01  0.3259087E+02  0.3419259E+02  0.9006146E+00  0.9011276E+00
         145 -0.2200025E+00 -0.2204288E+01  0.3316654E+02  0.3478721E+02  0.9004710E+00  0.9010197E+00
         146  0.2571371E+01 -0.3291064E+01  0.3375061E+02  0.3538945E+02  0.9003555E+00  0.9009110E+00
         147  0.1069305E+02 -0.5971699E+01  0.3434190E+02  0.3599892E+02  0.9002297E+00  0.9007849E+00
         148  0.5200079E+01  0.2033275E+01  0.3494112E+02  0.3661518E+02  0.9001076E+00  0.9006391E+00
         149  0.2996797E+01 -0.3738271E+01  0.3554817E+02  0.3724086E+02  0.8999901E+00  0.9005318E+00
         150 -0.6199426E+01 -0.7045061E+01  0.3616337E+02  0.3787337E+02  0.8998821E+00  0.9003999E+00
         151 -0.9216494E+00 -0.3672799E+01  0.3678515E+02  0.3851496E+02  0.8997355E+00  0.9002848E+00
         152  0.4429585E+01 -0.6579985E+01  0.3741635E+02  0.3916479E+02  0.8996245E+00  0.9001696E+00
         153 -0.5584068E+01  0.2247089E+01  0.3805465E+02  0.3982137E+02  0.8994945E+00  0.9000308E+00
         154 -0.5381776E+01 -0.4885301E+01  0.3870107E+02  0.4048654E+02  0.8993655E+00  0.8998944E+00
         155 -0.5333854E+01  0.1467339E+01  0.3935603E+02  0.4116165E+02  0.8992394E+00  0.8997853E+00
         156  0.1227872E+02  0.1280553E+01  0.4001946E+02  0.4184422E+02  0.8991163E+00  0.8996643E+00
         157 -0.5440922E+01  0.4605037E+00  0.4069048E+02  0.4253483E+02  0.8989709E+00  0.8995311E+00
         158  0.1758664E+01  0.2098633E+01  0.4137106E+02  0.4323375E+02  0.8988624E+00  0.8993800E+00
         159  0.5764505E+01  0.2909853E+01  0.4205912E+02  0.4394235E+02  0.8987170E+00  0.8992633E+00
         160 -0.4189973E+01  0.5508901E+00  0.4275700E+02  0.4465899E+02  0.8986049E+00  0.8991178E+00
         161  0.7058596E+01 -0.4892652E+01  0.4346370E+02  0.4538590E+02  0.8984843E+00  0.8990057E+00
         162 -0.2325938E+01 -0.6889243E+01  0.4417721E+02  0.4612052E+02  0.8983298E+00  0.8988686E+00
         163  0.2569408E+01 -0.6637394E+01  0.4490057E+02  0.4686465E+02  0.8981926E+00  0.8987396E+00
         164  0.6179844E+01  0.2701795E+01  0.4563343E+02  0.4761866E+02  0.8980572E+00  0.8986202E+00
         165  0.2817764E+01 -0.1850940E+00  0.4637516E+02  0.4838006E+02  0.8979281E+00  0.8984710E+00
         166  0.6080285E+00 -0.1122344E+01  0.4712588E+02  0.4915253E+02  0.8977778E+00  0.8983450E+00
         167 -0.5149469E+01  0.3501519E+01  0.4788637E+02  0.4993417E+02  0.8976514E+00  0.8982106E+00
         168  0.3084396E+01 -0.8010163E+01  0.4865689E+02  0.5072382E+02  0.8975404E+00  0.8980616E+00
         169  0.8178308E+01  0.7674816E+01  0.4943521E+02  0.5152559E+02  0.8973880E+00  0.8979440E+00
         170  0.3292037E+01 -0.1240811E+01  0.5022384E+02  0.5233564E+02  0.8972452E+00  0.8978072E+00
         171 -0.3225987E+01 -0.5608312E+01  0.5102274E+02  0.5315495E+02  0.8971240E+00  0.8976605E+00
         172  0.9275605E+01  0.4636619E+01  0.5183068E+02  0.5398590E+02  0.8969682E+00  0.8975432E+00
         173 -0.2284129E+01 -0.7152509E+01  0.5264854E+02  0.5482637E+02  0.8968254E+00  0.8973918E+00
         174 -0.1319523E+02 -0.6922822E+01  0.5347635E+02  0.5567618E+02  0.8966976E+00  0.8972476E+00
         175  0.3340979E+01  0.1403373E+01  0.5431466E+02  0.5653633E+02  0.8965498E+00  0.8971161E+00
         176  0.9458579E+01  0.1388596E+02  0.5516339E+02  0.5740730E+02  0.8964139E+00  0.8969589E+00
         177  0.2937192E+01 -0.4695925E+01  0.5602153E+02  0.5828846E+02  0.8962680E+00  0.8968254E+00
         178  0.6472367E+01  0.1420740E+01  0.5688975E+02  0.5918104E+02  0.8961072E+00  0.8966860E+00
         179 -0.7327279E+00 -0.4809339E+01  0.5776978E+02  0.6008340E+02  0.8959717E+00  0.8965505E+00
         180 -0.7631263E-01 -0.5098316E+01  0.5865936E+02  0.6099695E+02  0.8958180E+00  0.8964024E+00
         181  0.1885129E+00 -0.5873667E+01  0.5955991E+02  0.6192130E+02  0.8956800E+00  0.8962565E+00
         182  0.5394237E+01  0.5196781E+01  0.6047264E+02  0.6285678E+02  0.8955398E+00  0.8961039E+00
         183 -0.6766904E+01  0.4557031E+01  0.6139502E+02  0.6380305E+02  0.8953737E+00  0.8959358E+00
         184  0.8181007E+01  0.4048047E+01  0.6232881E+02  0.6476124E+02  0.8952222E+00  0.8957959E+00
         185 -0.4724564E+01 -0.3402475E+01  0.6327345E+02  0.6573119E+02  0.8950687E+00  0.8956643E+00
         186 -0.5549413E+01 -0.1993950E+01  0.6423032E+02  0.6671105E+02  0.8949249E+00  0.8955035E+00
         187  0.9774353E+01  0.2899039E+01  0.6519804E+02  0.6770434E+02  0.8947834E+00  0.8953372E+00
         188 -0.9050376E+01  0.7867393E+01  0.6617787E+02  0.6870901E+02  0.8946118E+00  0.8951923E+00
         189  0.2778559E+01  0.3707082E+01  0.6716805E+02  0.6972520E+02  0.8944653E+00  0.8950552E+00
         190 -0.3335662E+00  0.1550713E+01  0.6817165E+02  0.7075262E+02  0.8942797E+00  0.8948693E+00
         191  0.5768342E+01 -0.1149454E+02  0.6918601E+02  0.7179393E+02  0.8941438E+00  0.8947281E+00
         192 -0.3751748E+01  0.6568067E+01  0.7021333E+02  0.7284728E+02  0.8939909E+00  0.8945655E+00
         193 -0.5680708E+01  0.3707248E+01  0.7125259E+02  0.7391200E+02  0.8938096E+00  0.8944011E+00
         194 -0.5316103E+01  0.1113752E+01  0.7230425E+02  0.7498953E+02  0.8936841E+00  0.8942375E+00
         195  0.7460028E+01 -0.7491894E+01  0.7336850E+02  0.7607992E+02  0.8935025E+00  0.8940766E+00
         196  0.2371214E+02 -0.8234130E+01  0.7444548E+02  0.7718353E+02  0.8933370E+00  0.8939310E+00
         197  0.1320557E+02 -0.4805265E+01  0.7553432E+02  0.7830051E+02  0.8931696E+00  0.8937728E+00
         198  0.6070300E+01  0.9684813E+01  0.7663762E+02  0.7942992E+02  0.8929948E+00  0.8936046E+00
         199  0.1246730E+01  0.1476871E+01  0.7775343E+02  0.8057321E+02  0.8928515E+00  0.8934412E+00
         200  0.5747366E+01  0.6194449E+01  0.7888124E+02  0.8172973E+02  0.8926775E+00  0.8932891E+00
         201 -0.3022647E+01  0.2038052E+02  0.8002378E+02  0.8289995E+02  0.8925071E+00  0.8931018E+00
         202 -0.1043227E+02  0.9231295E+01  0.8118055E+02  0.8408270E+02  0.8923416E+00  0.8929349E+00
         203 -0.1446044E+02 -0.4610829E+01  0.8234959E+02  0.8528171E+02  0.8921836E+00  0.8927781E+00
         204  0.1893736E+02  0.9890814E+01  0.8353239E+02  0.8649222E+02  0.8919828E+00  0.8925794E+00
         205 -0.5348588E+00  0.1329267E+02  0.8472901E+02  0.8771878E+02  0.8918113E+00  0.8924218E+00
         206 -0.6681766E+01  0.6929493E+01  0.8593993E+02  0.8895836E+02  0.8916408E+00  0.8922532E+00
         207 -0.5455606E+00 -0.2405161E+01  0.8716662E+02  0.9021455E+02  0.8914626E+00  0.8920660E+00
         208  0.5463990E+01 -0.1925670E+01  0.8840555E+02  0.9148405E+02  0.8912663E+00  0.8918988E+00
         209  0.1065457E+02  0.3538830E+01  0.8966007E+02  0.9276765E+02  0.8911156E+00  0.8917284E+00
         210 -0.7338484E+01 -0.1092036E+02  0.9092918E+02  0.9406677E+02  0.8909199E+00  0.8915436E+00
         211  0.8568347E+01  0.4188689E+01  0.9221399E+02  0.9538184E+02  0.8907453E+00  0.8913673E+00
         212  0.8035478E+01  0.5420391E+01  0.9351285E+02  0.9671041E+02  0.8905513E+00  0.8911812E+00
         213 -0.8015328E+01 -0.1644212E+01  0.9482795E+02  0.9805730E+02  0.8903894E+00  0.8910046E+00
         214 -0.1020361E+02 -0.8689404E+00  0.9615848E+02  0.9941846E+02  0.8902079E+00  0.8908297E+00
         215  0.2793955E+01  0.1187319E+02  0.9750217E+02  0.1007948E+03  0.8900160E+00  0.8906317E+00
         216 -0.4132391E+01  0.2893051E+01  0.9886301E+02  0.1021870E+03  0.8897994E+00  0.8904371E+00
         217  0.9968758E+01 -0.9273129E+01  0.1002408E+03  0.1035958E+03  0.8896356E+00  0.8902692E+00
         218  0.1584107E+02  0.1602042E+01  0.1016335E+03  0.1050211E+03  0.8894508E+00  0.8900601E+00
         219  0.1018443E+02  0.5804929E+01  0.1030420E+03  0.1064631E+03  0.8892400E+00  0.8898919E+00
         220  0.1946584E+02 -0.1001980E+01  0.1044682E+03  0.1079214E+03  0.8890694E+00  0.8896992E+00
         221 -0.6044803E+01 -0.6101988E+01  0.1059104E+03  0.1093967E+03  0.8888624E+00  0.8895038E+00
         222  0.7657905E+01 -0.1245319E+02  0.1073688E+03  0.1108885E+03  0.8886647E+00  0.8893136E+00
         223 -0.5879704E+01 -0.9065250E+01  0.1088448E+03  0.1123981E+03  0.8884708E+00  0.8891132E+00
         224 -0.1014741E+02 -0.1507294E+01  0.1103380E+03  0.1139257E+03  0.8882794E+00  0.8889236E+00
         225 -0.1200732E+02 -0.7858263E+01  0.1118470E+03  0.1154695E+03  0.8880755E+00  0.8887157E+00
         226  0.1778952E+02  0.2047827E+01  0.1133751E+03  0.1170312E+03  0.8878856E+00  0.8885257E+00
         227  0.3345104E+01 -0.2748896E+01  0.1149199E+03  0.1186106E+03  0.8876844E+00  0.8883255E+00
         228  0.7471932E+01 -0.1013568E+02  0.1164827E+03  0.1202091E+03  0.8874812E+00  0.8881269E+00
         229 -0.1930828E+01 -0.1669976E+02  0.1180631E+03  0.1218246E+03  0.8872802E+00  0.8879315E+00
         230  0.5542583E+01  0.1696553E+02  0.1196620E+03  0.1234590E+03  0.8870779E+00  0.8877265E+00
         231 -0.4618704E+01 -0.4009823E+00  0.1212781E+03  0.1251130E+03  0.8868634E+00  0.8875375E+00
         232 -0.4347100E+01 -0.2196333E+02  0.1229143E+03  0.1267856E+03  0.8866637E+00  0.8873265E+00
         233  0.6356571E+01 -0.3289594E+01  0.1245675E+03  0.1284756E+03  0.8864574E+00  0.8871220E+00
         234 -0.1815897E+02 -0.6146100E+01  0.1262405E+03  0.1301848E+03  0.8862492E+00  0.8869076E+00
         235  0.1046152E+02  0.1038371E+02  0.1279328E+03  0.1319146E+03  0.8860449E+00  0.8867118E+00
         236  0.6945906E+01  0.1575115E+02  0.1296440E+03  0.1336641E+03  0.8858441E+00  0.8865202E+00
         237  0.3168479E+02  0.2463243E+02  0.1313735E+03  0.1354318E+03  0.8856212E+00  0.8862932E+00
         238  0.1100072E+02 -0.1143057E+02  0.1331230E+03  0.1372200E+03  0.8854117E+00  0.8861036E+00
         239 -0.7971468E+01  0.1784546E+02  0.1348934E+03  0.1390293E+03  0.8852139E+00  0.8859012E+00
         240 -0.6190817E+01  0.2177182E+02  0.1366814E+03  0.1408569E+03  0.8849875E+00  0.8856744E+00
         241  0.1867368E+01  0.6477296E+01  0.1384913E+03  0.1427055E+03  0.8847902E+00  0.8854655E+00
         242 -0.7579920E+01 -0.1653041E+02  0.1403205E+03  0.1445746E+03  0.8845707E+00  0.8852519E+00
