           1           2   0.7536831687465003E-05
           1           3   0.1465523177631808E-04
           1           4   0.2443543165838361E-04
           1           5   0.3664150132658417E-04
           1           6   0.5125398977405893E-04
           1           7   0.6824968850139807E-04
           1           8   0.8760145842615895E-04
           1           9   0.1092785218195596E-03
           1          10   0.1332461983757986E-03
           1          11   0.1594667266249353E-03
           1          12   0.1878981117605603E-03
           1          13   0.2184955848131070E-03
           1          14   0.2512106247583876E-03
           1          15   0.2859919393283937E-03
           1          16   0.3227843947283788E-03
           1          17   0.3615308080740299E-03
           1          18   0.4021704439520932E-03
           1          19   0.4446401300754179E-03
           1          20   0.4888739596473171E-03
           1          21   0.5348042738779339E-03
           1          22   0.5823590400158205E-03
           1          23   0.6314678448720261E-03
           1          24   0.6820537015515069E-03
           1          25   0.7340405523694706E-03
           1          26   0.7873508465367443E-03
           1          27   0.8419051673796265E-03
           1          28   0.8976213592549182E-03
           1          29   0.9544169365805648E-03
           1          30   0.1012210393853493E-02
           1          31   0.1070914969318894E-02
           1          32   0.1130447829213345E-02
           1          33   0.1190722189215174E-02
           1          34   0.1251654776594303E-02
           1          35   0.1313155981212747E-02
           1          36   0.1375144092590386E-02
           1          37   0.1437529979904821E-02
           1          38   0.1500232235359578E-02
           1          39   0.1563161128414854E-02
           1          40   0.1626237324558794E-02
           1          41   0.1689374764363026E-02
           1          42   0.1752492324463745E-02
           1          43   0.1815510160483499E-02
           1          44   0.1878346467512054E-02
           1          45   0.1940922540598367E-02
           1          46   0.2003162926033725E-02
           1          47   0.2064994648726503E-02
           1          48   0.2126343016773192E-02
           1          49   0.2187137207791863E-02
           1          50   0.2247307755478866E-02
           1          51   0.2306786933469032E-02
           1          52   0.2365512548734492E-02
           1          53   0.2423421941975484E-02
           1          54   0.2480458413160092E-02
           1          55   0.2536559642729069E-02
           1          56   0.2591673666978440E-02
           1          57   0.2645751605632388E-02
           1          58   0.2698748931052899E-02
           1          59   0.2750609164487583E-02
           1          60   0.2801297192407598E-02
           1          61   0.2850768728114433E-02
           1          62   0.2898993223910951E-02
           1          63   0.2945933759423441E-02
           1          64   0.2991558085025564E-02
           1          65   0.3035839968635526E-02
           1          66   0.3078760214585076E-02
           1          67   0.3120288161992501E-02
           1          68   0.3160410587393363E-02
           1          69   0.3199109764848029E-02
           1          70   0.3236375032426493E-02
           1          71   0.3272199233799990E-02
           1          72   0.3306571775502446E-02
           1          73   0.3339487189266450E-02
           1          74   0.3370951795438700E-02
           1          75   0.3400958876670363E-02
           1          76   0.3429516442406471E-02
           1          77   0.3456626103850128E-02
           1          78   0.3482308836970988E-02
           1          79   0.3506566385065742E-02
           1          80   0.3529418485077206E-02
           1          81   0.3550872979283155E-02
           1          82   0.3570952081716134E-02
           1          83   0.3589682088764920E-02
           1          84   0.3607076519397078E-02
           1          85   0.3623167233495087E-02
           1          86   0.3637967565928863E-02
           1          87   0.3651513800052845E-02
           1          88   0.3663823920954907E-02
           1          89   0.3674952614507019E-02
           1          90   0.3684903825142068E-02
           1          91   0.3693722424742917E-02
           1          92   0.3701430353313876E-02
           1          93   0.3708074129930274E-02
           1          94   0.3713685729931968E-02
           1          95   0.3718292880829854E-02
           1          96   0.3721940993828734E-02
           1          97   0.3724657376312147E-02
           1          98   0.3726481173951088E-02
           1          99   0.3727458317056156E-02
           1         100   0.3727621400440277E-02
           1         101   0.3726987196044123E-02
           1         102   0.3725627151978015E-02
           1         103   0.3723549766439176E-02
           1         104   0.3720808558015575E-02
           1         105   0.3717438025805479E-02
           1         106   0.3713461826669331E-02
           1         107   0.3708921484695372E-02
           1         108   0.3703860278782082E-02
           1         109   0.3698317702706137E-02
           1         110   0.3692307564262501E-02
           1         111   0.3685873702059716E-02
           1         112   0.3679051546849884E-02
           1         113   0.3671872190056966E-02
           1         114   0.3664369816491591E-02
           1         115   0.3656567172237753E-02
           1         116   0.3648512699964692E-02
           1         117   0.3640210659287639E-02
           1         118   0.3631703393251316E-02
           1         119   0.3623012964018202E-02
           1         120   0.3614171705138869E-02
           1         121   0.3605201934327000E-02
           1         122   0.3596138004073907E-02
           1         123   0.3586988839823225E-02
           1         124   0.3577782694534383E-02
           1         125   0.3568553047029108E-02
           1         126   0.3559302717567289E-02
           1         127   0.3550061833639111E-02
           1         128   0.3540852212379215E-02
           1         129   0.3531683841375678E-02
           1         130   0.3522582146377528E-02
           1         131   0.3513550069201976E-02
           1         132   0.3504616453828914E-02
           1         133   0.3495794123112806E-02
           1         134   0.3487091973783765E-02
           1         135   0.3478523546527459E-02
           1         136   0.3470085527493989E-02
           1         137   0.3461815497064453E-02
           1         138   0.3453709571953345E-02
           1         139   0.3445771490872438E-02
           1         140   0.3438015533704432E-02
           1         141   0.3430444030601578E-02
           1         142   0.3423063892360281E-02
           1         143   0.3415871813417270E-02
           1         144   0.3408878546745705E-02
           1         145   0.3402097057135548E-02
           1         146   0.3395516456157786E-02
           1         147   0.3389133238968570E-02
           1         148   0.3382971334439822E-02
           1         149   0.3376997725549852E-02
           1         150   0.3371232003085305E-02
           1         151   0.3365681813150415E-02
           1         152   0.3360316278492750E-02
           1         153   0.3355155572414447E-02
           1         154   0.3350190604419433E-02
           1         155   0.3345412544432035E-02
           1         156   0.3340816470065348E-02
           1         157   0.3336407311506436E-02
           1         158   0.3332172827925819E-02
           1         159   0.3328116293193888E-02
           1         160   0.3324215149427906E-02
           1         161   0.3320484594472075E-02
           1         162   0.3316908896325609E-02
           1         163   0.3313473292634353E-02
           1         164   0.3310185961534378E-02
           1         165   0.3307030377248626E-02
           1         166   0.3304005494807993E-02
           1         167   0.3301108964412434E-02
           1         168   0.3298324041128126E-02
           1         169   0.3295656332570901E-02
           1         170   0.3293091149802222E-02
           1         171   0.3290624496954553E-02
           1         172   0.3288258714028981E-02
           1         173   0.3285974999033861E-02
           1         174   0.3283781379836138E-02
           1         175   0.3281659786773426E-02
           1         176   0.3279615877161054E-02
           1         177   0.3277645691206927E-02
           1         178   0.3275735478780389E-02
           1         179   0.3273892030159781E-02
           1         180   0.3272108847997265E-02
           1         181   0.3270372602276812E-02
           1         182   0.3268695743373246E-02
           1         183   0.3267062695531399E-02
           1         184   0.3265481381533126E-02
           1         185   0.3263944461093968E-02
           1         186   0.3262448221217619E-02
           1         187   0.3260995559041688E-02
           1         188   0.3259584449171840E-02
           1         189   0.3258213970085360E-02
           1         190   0.3256881914614781E-02
           1         191   0.3255590790692159E-02
           1         192   0.3254335384771122E-02
           1         193   0.3253122842221521E-02
           1         194   0.3251950536668196E-02
           1         195   0.3250813703515870E-02
           1         196   0.3249721356859763E-02
           1         197   0.3248669809514563E-02
           1         198   0.3247661079986584E-02
           1         199   0.3246694429939014E-02
           1         200   0.3245776694644436E-02
           1         201   0.3244903752753256E-02
           1         202   0.3244082471770721E-02
           1         203   0.3243305835860527E-02
           1         204   0.3242586029517218E-02
           1         205   0.3241915747216452E-02
           1         206   0.3241304552975647E-02
           1         207   0.3240746698388952E-02
           1         208   0.3240248652569026E-02
           1         209   0.3239809874474215E-02
           1         210   0.3239435979142139E-02
           1         211   0.3239125375719659E-02
           1         212   0.3238881980734353E-02
           1         213   0.3238699719359699E-02
           1         214   0.3238583862781577E-02
           1         215   0.3238544636662830E-02
           1         216   0.3238572241682573E-02
           1         217   0.3238673413640964E-02
           1         218   0.3238845609289236E-02
           1         219   0.3239090666095405E-02
           1         220   0.3239410046193398E-02
           1         221   0.3239803843694520E-02
           1         222   0.3240275787518578E-02
           1         223   0.3240819950686248E-02
           1         224   0.3241443024059183E-02
           1         225   0.3242133226259901E-02
           1         226   0.3242907777422381E-02
           1         227   0.3243744595752465E-02
           1         228   0.3244667694466027E-02
           1         229   0.3245656033407854E-02
           1         230   0.3246719439712833E-02
           1         231   0.3247854779346301E-02
           1         232   0.3249055816153730E-02
           1         233   0.3250329165209957E-02
           1         234   0.3251666687098559E-02
           1         235   0.3253070302153320E-02
           1         236   0.3254539280837227E-02
           1         237   0.3256066025338939E-02
           1         238   0.3257652879153963E-02
           1         239   0.3259304146972817E-02
           1         240   0.3261008272564382E-02
           1         241   0.3262758944896880E-02
           1         242   0.3264569007535857E-02
           1         243   0.3266420700963864E-02
           1         244   0.3268318190998271E-02
           1         245   0.3270261331217518E-02
           1         246   0.3272238644285840E-02
           1         247   0.3274263943367931E-02
           1         248   0.3276319869589176E-02
           1         249   0.3278407328383680E-02
           1         250   0.3280529503411809E-02
           1         251   0.3282668516520714E-02
           1         252   0.3284842534098254E-02
           1         253   0.3287025690142290E-02
           1         254   0.3289234640485436E-02
           1         255   0.3291454158917041E-02
           1         256   0.3293688148601138E-02
           1         257   0.3295931166774396E-02
           1         258   0.3298182369425945E-02
           1         259   0.3300440109121402E-02
           1         260   0.3302690342917996E-02
           1         261   0.3304947006328200E-02
           1         262   0.3307197473224331E-02
           1         263   0.3309441860664960E-02
           1         264   0.3311676241807182E-02
           1         265   0.3313898014156391E-02
           1         266   0.3316104188798864E-02
           1         267   0.3318295582316819E-02
           1         268   0.3320464883563118E-02
           1         269   0.3322605903618147E-02
           1         270   0.3324731978149523E-02
           1         271   0.3326823952381072E-02
           1         272   0.3328890616463220E-02
           1         273   0.3330929994625971E-02
           1         274   0.3332930552234179E-02
           1         275   0.3334897701850329E-02
           1         276   0.3336819708102003E-02
           1         277   0.3338712405296434E-02
           1         278   0.3340566371421105E-02
           1         279   0.3342368286972056E-02
           1         280   0.3344133411259290E-02
           1         281   0.3345844964696006E-02
           1         282   0.3347512783492242E-02
           1         283   0.3349124216319867E-02
           1         284   0.3350694603602970E-02
           1         285   0.3352202346130247E-02
           1         286   0.3353666501179696E-02
           1         287   0.3355066666741766E-02
           1         288   0.3356423328584680E-02
           1         289   0.3357716113111719E-02
           1         290   0.3358950560834998E-02
           1         291   0.3360130098850549E-02
           1         292   0.3361242299004041E-02
           1         293   0.3362306273885893E-02
           1         294   0.3363301961956964E-02
           1         295   0.3364252115050337E-02
           1         296   0.3365127916844876E-02
           1         297   0.3365947840542225E-02
           1         298   0.3366709644885687E-02
           1         299   0.3367409230579618E-02
           1         300   0.3368050204964964E-02
           1         301   0.3368630637475751E-02
           1         302   0.3369153337335254E-02
           1         303   0.3369612854494316E-02
           1         304   0.3370019117621587E-02
           1         305   0.3370365600429988E-02
           1         306   0.3370657918861192E-02
           1         307   0.3370889668360553E-02
           1         308   0.3371068111161761E-02
           1         309   0.3371200410627696E-02
           1         310   0.3371273378666220E-02
           1         311   0.3371291680606105E-02
           1         312   0.3371255683771792E-02
           1         313   0.3371181888443515E-02
           1         314   0.3371054645701978E-02
           1         315   0.3370894807263697E-02
           1         316   0.3370676151313348E-02
           1         317   0.3370415795424021E-02
           1         318   0.3370115568087882E-02
           1         319   0.3369770113432318E-02
           1         320   0.3369396017365362E-02
           1         321   0.3368978320175930E-02
           1         322   0.3368527366380136E-02
           1         323   0.3368043734097468E-02
           1         324   0.3367527430146889E-02
           1         325   0.3366982880504526E-02
           1         326   0.3366414246554076E-02
           1         327   0.3365808320570029E-02
           1         328   0.3365184384364175E-02
           1         329   0.3364535432489434E-02
           1         330   0.3363871015687025E-02
           1         331   0.3363183199630721E-02
           1         332   0.3362482946638102E-02
           1         333   0.3361757422461472E-02
           1         334   0.3361037718583945E-02
           1         335   0.3360287112544956E-02
           1         336   0.3359535983785372E-02
           1         337   0.3358761392415734E-02
           1         338   0.3357989063006779E-02
           1         339   0.3357226425836412E-02
           1         340   0.3356441052294858E-02
           1         341   0.3355675525291058E-02
           1         342   0.3354893882451102E-02
           1         343   0.3354120041970075E-02
           1         344   0.3353351921033007E-02
           1         345   0.3352585021736025E-02
           1         346   0.3351836959898013E-02
           1         347   0.3351088068850793E-02
           1         348   0.3350356793208286E-02
           1         349   0.3349646733249712E-02
           1         350   0.3348933598404302E-02
           1         351   0.3348246367378225E-02
           1         352   0.3347591056521212E-02
           1         353   0.3346935786964689E-02
           1         354   0.3346312813111073E-02
           1         355   0.3345711220194105E-02
           1         356   0.3345124736993194E-02
           1         357   0.3344577119326195E-02
           1         358   0.3344056822632376E-02
           1         359   0.3343553475166550E-02
           1         360   0.3343093582646632E-02
           1         361   0.3342656767756342E-02
           1         362   0.3342254676984237E-02
           1         363   0.3341882999425116E-02
           1         364   0.3341547366225882E-02
           1         365   0.3341254712353313E-02
           1         366   0.3340996001902206E-02
           1         367   0.3340777384576924E-02
           1         368   0.3340582395952539E-02
           1         369   0.3340436951979334E-02
           1         370   0.3340326054474680E-02
           1         371   0.3340265157564803E-02
           1         372   0.3340238533215588E-02
           1         373   0.3340244336252283E-02
           1         374   0.3340295906464933E-02
           1         375   0.3340397783896615E-02
           1         376   0.3340536201914497E-02
           1         377   0.3340714701540191E-02
           1         378   0.3340932572786018E-02
           1         379   0.3341185191609993E-02
           1         380   0.3341493076261066E-02
           1         381   0.3341825351773616E-02
           1         382   0.3342216169170738E-02
           1         383   0.3342630696442299E-02
           1         384   0.3343088680571695E-02
           1         385   0.3343599619649980E-02
           1         386   0.3344140459340457E-02
           1         387   0.3344711067300325E-02
           1         388   0.3345324082852368E-02
           1         389   0.3345977351433672E-02
           1         390   0.3346653958181886E-02
           1         391   0.3347373443715968E-02
           1         392   0.3348136645522540E-02
           1         393   0.3348916505080175E-02
           1         394   0.3349748620670774E-02
           1         395   0.3350593181334179E-02
           1         396   0.3351470333757836E-02
           1         397   0.3352392870318733E-02
           1         398   0.3353333458627448E-02
           1         399   0.3354303185341428E-02
           1         400   0.3355293840880286E-02
           1         401   0.3356321454184930E-02
           1         402   0.3357359033991231E-02
           1         403   0.3358433142903796E-02
           1         404   0.3359529418643924E-02
           1         405   0.3360643131135634E-02
           1         406   0.3361787516861138E-02
           1         407   0.3362941818796419E-02
           1         408   0.3364116698760481E-02
           1         409   0.3365319583774839E-02
           1         410   0.3366535082954272E-02
           1         411   0.3367767126624958E-02
           1         412   0.3369014230729312E-02
           1         413   0.3370268904305988E-02
           1         414   0.3371548154086982E-02
           1         415   0.3372843375090711E-02
           1         416   0.3374138821860709E-02
           1         417   0.3375447676250328E-02
           1         418   0.3376783703395766E-02
           1         419   0.3378117688077736E-02
           1         420   0.3379458797072505E-02
           1         421   0.3380817396484222E-02
           1         422   0.3382166441296674E-02
           1         423   0.3383544403201381E-02
           1         424   0.3384925431343602E-02
           1         425   0.3386301053939914E-02
           1         426   0.3387684468253836E-02
           1         427   0.3389072670886604E-02
           1         428   0.3390472033881211E-02
           1         429   0.3391873210639122E-02
           1         430   0.3393284648406930E-02
           1         431   0.3394696523461740E-02
           1         432   0.3396101846605036E-02
           1         433   0.3397512328913204E-02
           1         434   0.3398928136893702E-02
           1         435   0.3400347206601483E-02
           1         436   0.3401767217919286E-02
           1         437   0.3403195385521318E-02
           1         438   0.3404611751608437E-02
           1         439   0.3406043228838680E-02
           1         440   0.3407468136377412E-02
           1         441   0.3408897054444920E-02
           1         442   0.3410332289566245E-02
           1         443   0.3411763360294688E-02
           1         444   0.3413196099076186E-02
           1         445   0.3414639498618153E-02
           1         446   0.3416075900168026E-02
           1         447   0.3417518576112866E-02
           1         448   0.3418967068560614E-02
           1         449   0.3420412077823329E-02
           1         450   0.3421868781417600E-02
