           2  0.1630315E-02  0.1044748E-01
           3  0.3127932E-02  0.2141152E-01
           4  0.5053451E-02  0.3479106E-01
           5  0.7397285E-02  0.4998939E-01
           6  0.1015325E-01  0.6663712E-01
           7  0.1331716E-01  0.8450127E-01
           8  0.1688575E-01  0.1033972E+00
           9  0.2085700E-01  0.1232471E+00
          10  0.2522860E-01  0.1439744E+00
          11  0.2999949E-01  0.1655475E+00
          12  0.3516795E-01  0.1879977E+00
          13  0.4073340E-01  0.2112908E+00
          14  0.4669449E-01  0.2354314E+00
          15  0.5305204E-01  0.2603983E+00
          16  0.5980355E-01  0.2862289E+00
          17  0.6694762E-01  0.3129160E+00
          18  0.7448518E-01  0.3404168E+00
          19  0.8241682E-01  0.3687419E+00
          20  0.9074231E-01  0.3979034E+00
          21  0.9945793E-01  0.4278717E+00
          22  0.1085674E+00  0.4586491E+00
          23  0.1180687E+00  0.4901932E+00
          24  0.1279608E+00  0.5224937E+00
          25  0.1382430E+00  0.5555341E+00
          26  0.1489162E+00  0.5893043E+00
          27  0.1599805E+00  0.6237850E+00
          28  0.1714365E+00  0.6589574E+00
          29  0.1832820E+00  0.6947917E+00
          30  0.1955182E+00  0.7312544E+00
          31  0.2081430E+00  0.7683538E+00
          32  0.2211584E+00  0.8060437E+00
          33  0.2345643E+00  0.8443230E+00
          34  0.2483568E+00  0.8831444E+00
          35  0.2625425E+00  0.9225136E+00
          36  0.2771164E+00  0.9623598E+00
          37  0.2920777E+00  0.1002733E+01
          38  0.3074296E+00  0.1043533E+01
          39  0.3231695E+00  0.1084789E+01
          40  0.3392983E+00  0.1126463E+01
          41  0.3558170E+00  0.1168546E+01
          42  0.3727243E+00  0.1210980E+01
          43  0.3900163E+00  0.1253770E+01
          44  0.4076994E+00  0.1296903E+01
          45  0.4257713E+00  0.1340337E+01
          46  0.4442329E+00  0.1384070E+01
          47  0.4630801E+00  0.1428089E+01
          48  0.4823166E+00  0.1472332E+01
          49  0.5019432E+00  0.1516798E+01
          50  0.5219601E+00  0.1561470E+01
          51  0.5423642E+00  0.1606336E+01
          52  0.5631519E+00  0.1651400E+01
          53  0.5843265E+00  0.1696576E+01
          54  0.6058876E+00  0.1741903E+01
          55  0.6278456E+00  0.1787329E+01
          56  0.6501869E+00  0.1832854E+01
          57  0.6729115E+00  0.1878458E+01
          58  0.6960331E+00  0.1924129E+01
          59  0.7195377E+00  0.1969845E+01
          60  0.7434304E+00  0.2015590E+01
          61  0.7677104E+00  0.2061352E+01
          62  0.7923753E+00  0.2107117E+01
          63  0.8174407E+00  0.2152883E+01
          64  0.8428884E+00  0.2198624E+01
          65  0.8687121E+00  0.2244298E+01
          66  0.8949590E+00  0.2289909E+01
          67  0.9215724E+00  0.2335459E+01
          68  0.9485384E+00  0.2380906E+01
          69  0.9759619E+00  0.2426298E+01
          70  0.1003715E+01  0.2471577E+01
          71  0.1031857E+01  0.2516750E+01
          72  0.1060421E+01  0.2561813E+01
          73  0.1089360E+01  0.2606701E+01
          74  0.1118699E+01  0.2651450E+01
          75  0.1148391E+01  0.2696059E+01
          76  0.1178493E+01  0.2740559E+01
          77  0.1208969E+01  0.2784831E+01
          78  0.1239883E+01  0.2828922E+01
          79  0.1271134E+01  0.2872838E+01
          80  0.1302774E+01  0.2916609E+01
          81  0.1334814E+01  0.2960154E+01
          82  0.1367262E+01  0.3003457E+01
          83  0.1400088E+01  0.3046598E+01
          84  0.1433299E+01  0.3089580E+01
          85  0.1466850E+01  0.3132214E+01
          86  0.1500847E+01  0.3174704E+01
          87  0.1535207E+01  0.3217026E+01
          88  0.1569991E+01  0.3259023E+01
          89  0.1605113E+01  0.3300809E+01
          90  0.1640645E+01  0.3342442E+01
          91  0.1676551E+01  0.3383722E+01
          92  0.1712870E+01  0.3424830E+01
          93  0.1749562E+01  0.3465732E+01
          94  0.1786640E+01  0.3506299E+01
          95  0.1824092E+01  0.3546719E+01
          96  0.1861957E+01  0.3586864E+01
          97  0.1900169E+01  0.3626721E+01
          98  0.1938818E+01  0.3666468E+01
          99  0.1977842E+01  0.3705804E+01
         100  0.2017212E+01  0.3745000E+01
         101  0.2057006E+01  0.3783930E+01
         102  0.2097200E+01  0.3822608E+01
         103  0.2137729E+01  0.3861113E+01
         104  0.2178694E+01  0.3899278E+01
         105  0.2219995E+01  0.3937336E+01
         106  0.2261694E+01  0.3975013E+01
         107  0.2303815E+01  0.4012576E+01
         108  0.2346287E+01  0.4049821E+01
         109  0.2389130E+01  0.4086880E+01
         110  0.2432422E+01  0.4123737E+01
         111  0.2476063E+01  0.4160346E+01
         112  0.2520075E+01  0.4196774E+01
         113  0.2564460E+01  0.4232914E+01
         114  0.2609269E+01  0.4268925E+01
         115  0.2654450E+01  0.4304634E+01
         116  0.2700017E+01  0.4340235E+01
         117  0.2745943E+01  0.4375537E+01
         118  0.2792294E+01  0.4410753E+01
         119  0.2839004E+01  0.4445661E+01
         120  0.2886125E+01  0.4480480E+01
         121  0.2933553E+01  0.4514992E+01
         122  0.2981470E+01  0.4549421E+01
         123  0.3029693E+01  0.4583602E+01
         124  0.3078342E+01  0.4617673E+01
         125  0.3127322E+01  0.4651522E+01
         126  0.3176727E+01  0.4685216E+01
         127  0.3226503E+01  0.4718753E+01
         128  0.3276705E+01  0.4752100E+01
         129  0.3327225E+01  0.4785340E+01
         130  0.3378155E+01  0.4818366E+01
         131  0.3429458E+01  0.4851349E+01
         132  0.3481146E+01  0.4884050E+01
         133  0.3533258E+01  0.4916732E+01
         134  0.3585716E+01  0.4949194E+01
         135  0.3638517E+01  0.4981563E+01
         136  0.3691769E+01  0.5013805E+01
         137  0.3745341E+01  0.5045885E+01
         138  0.3799323E+01  0.5077912E+01
         139  0.3853703E+01  0.5109761E+01
         140  0.3908494E+01  0.5141584E+01
         141  0.3963591E+01  0.5173203E+01
         142  0.4019110E+01  0.5204754E+01
         143  0.4075016E+01  0.5236226E+01
         144  0.4131266E+01  0.5267566E+01
         145  0.4187954E+01  0.5298891E+01
         146  0.4244958E+01  0.5330027E+01
         147  0.4302441E+01  0.5361142E+01
         148  0.4360202E+01  0.5392154E+01
         149  0.4418414E+01  0.5423079E+01
         150  0.4476971E+01  0.5453966E+01
         151  0.4535898E+01  0.5484737E+01
         152  0.4595250E+01  0.5515471E+01
         153  0.4654974E+01  0.5546154E+01
         154  0.4715055E+01  0.5576744E+01
         155  0.4775521E+01  0.5607306E+01
         156  0.4836383E+01  0.5637799E+01
         157  0.4897592E+01  0.5668237E+01
         158  0.4959198E+01  0.5698646E+01
         159  0.5021240E+01  0.5728989E+01
         160  0.5083601E+01  0.5759287E+01
         161  0.5146360E+01  0.5789557E+01
         162  0.5209516E+01  0.5819789E+01
         163  0.5273004E+01  0.5849984E+01
         164  0.5336917E+01  0.5880149E+01
         165  0.5401187E+01  0.5910271E+01
         166  0.5465867E+01  0.5940367E+01
         167  0.5530867E+01  0.5970437E+01
         168  0.5596303E+01  0.6000495E+01
         169  0.5662086E+01  0.6030518E+01
         170  0.5728264E+01  0.6060542E+01
         171  0.5794828E+01  0.6090544E+01
         172  0.5861775E+01  0.6120517E+01
         173  0.5929043E+01  0.6150492E+01
         174  0.5996746E+01  0.6180451E+01
         175  0.6064808E+01  0.6210382E+01
         176  0.6133241E+01  0.6240327E+01
         177  0.6202034E+01  0.6270244E+01
         178  0.6271248E+01  0.6300140E+01
         179  0.6340783E+01  0.6330060E+01
         180  0.6410780E+01  0.6359981E+01
         181  0.6481110E+01  0.6389857E+01
         182  0.6551786E+01  0.6419780E+01
         183  0.6622844E+01  0.6449687E+01
         184  0.6694275E+01  0.6479572E+01
         185  0.6766119E+01  0.6509492E+01
         186  0.6838306E+01  0.6539399E+01
         187  0.6910903E+01  0.6569289E+01
         188  0.6983755E+01  0.6599181E+01
         189  0.7057044E+01  0.6629114E+01
         190  0.7130798E+01  0.6659038E+01
         191  0.7204869E+01  0.6688961E+01
         192  0.7279208E+01  0.6718891E+01
         193  0.7354036E+01  0.6748823E+01
         194  0.7429262E+01  0.6778746E+01
         195  0.7504677E+01  0.6808696E+01
         196  0.7580623E+01  0.6838658E+01
         197  0.7656950E+01  0.6868595E+01
         198  0.7733444E+01  0.6898542E+01
         199  0.7810492E+01  0.6928527E+01
         200  0.7887885E+01  0.6958486E+01
         201  0.7965521E+01  0.6988427E+01
         202  0.8043633E+01  0.7018441E+01
         203  0.8122090E+01  0.7048428E+01
         204  0.8200910E+01  0.7078390E+01
         205  0.8280111E+01  0.7108426E+01
         206  0.8359636E+01  0.7138447E+01
         207  0.8439522E+01  0.7168446E+01
         208  0.8519777E+01  0.7198456E+01
         209  0.8600357E+01  0.7228490E+01
         210  0.8681281E+01  0.7258501E+01
         211  0.8762671E+01  0.7288507E+01
         212  0.8844381E+01  0.7318566E+01
         213  0.8926272E+01  0.7348588E+01
         214  0.9008578E+01  0.7378602E+01
         215  0.9091599E+01  0.7408664E+01
         216  0.9174549E+01  0.7438707E+01
         217  0.9258190E+01  0.7468778E+01
         218  0.9341761E+01  0.7498769E+01
         219  0.9426023E+01  0.7528821E+01
         220  0.9510237E+01  0.7558832E+01
         221  0.9595275E+01  0.7588902E+01
         222  0.9680646E+01  0.7618946E+01
         223  0.9765950E+01  0.7648948E+01
         224  0.9851944E+01  0.7679001E+01
         225  0.9938276E+01  0.7709031E+01
         226  0.1002492E+02  0.7739034E+01
         227  0.1011165E+02  0.7769048E+01
         228  0.1019909E+02  0.7799103E+01
         229  0.1028641E+02  0.7829072E+01
         230  0.1037469E+02  0.7859099E+01
         231  0.1046274E+02  0.7889071E+01
         232  0.1055146E+02  0.7919084E+01
         233  0.1064041E+02  0.7949049E+01
         234  0.1073013E+02  0.7979052E+01
         235  0.1081975E+02  0.8009023E+01
         236  0.1090963E+02  0.8038954E+01
         237  0.1100002E+02  0.8068892E+01
         238  0.1109057E+02  0.8098792E+01
         239  0.1118186E+02  0.8128762E+01
         240  0.1127281E+02  0.8158623E+01
         241  0.1136464E+02  0.8188540E+01
         242  0.1145662E+02  0.8218416E+01
         243  0.1154886E+02  0.8248267E+01
         244  0.1164162E+02  0.8278126E+01
         245  0.1173476E+02  0.8307974E+01
         246  0.1182819E+02  0.8337806E+01
         247  0.1192187E+02  0.8367602E+01
         248  0.1201608E+02  0.8397411E+01
         249  0.1211044E+02  0.8427184E+01
         250  0.1220518E+02  0.8456944E+01
         251  0.1229996E+02  0.8486642E+01
         252  0.1239525E+02  0.8516347E+01
         253  0.1249128E+02  0.8546087E+01
         254  0.1258677E+02  0.8575704E+01
         255  0.1268336E+02  0.8605391E+01
         256  0.1277975E+02  0.8634988E+01
         257  0.1287689E+02  0.8664614E+01
         258  0.1297419E+02  0.8694206E+01
         259  0.1307210E+02  0.8723805E+01
         260  0.1316996E+02  0.8753338E+01
         261  0.1326786E+02  0.8782807E+01
         262  0.1336684E+02  0.8812349E+01
         263  0.1346564E+02  0.8841815E+01
         264  0.1356497E+02  0.8871279E+01
         265  0.1366433E+02  0.8900664E+01
         266  0.1376422E+02  0.8930053E+01
         267  0.1386436E+02  0.8959409E+01
         268  0.1396515E+02  0.8988798E+01
         269  0.1406565E+02  0.9018052E+01
         270  0.1416701E+02  0.9047350E+01
         271  0.1426863E+02  0.9076611E+01
         272  0.1437021E+02  0.9105820E+01
         273  0.1447219E+02  0.9135010E+01
         274  0.1457490E+02  0.9164175E+01
         275  0.1467745E+02  0.9193274E+01
         276  0.1478039E+02  0.9222357E+01
         277  0.1488364E+02  0.9251436E+01
         278  0.1498750E+02  0.9280481E+01
         279  0.1509153E+02  0.9309464E+01
         280  0.1519563E+02  0.9338396E+01
         281  0.1530025E+02  0.9367337E+01
         282  0.1540505E+02  0.9396252E+01
         283  0.1551026E+02  0.9425091E+01
         284  0.1561585E+02  0.9453897E+01
         285  0.1572176E+02  0.9482692E+01
         286  0.1582761E+02  0.9511420E+01
         287  0.1593431E+02  0.9540189E+01
         288  0.1604055E+02  0.9568784E+01
         289  0.1614784E+02  0.9597417E+01
         290  0.1625533E+02  0.9626026E+01
         291  0.1636268E+02  0.9654570E+01
         292  0.1647064E+02  0.9683123E+01
         293  0.1657879E+02  0.9711544E+01
         294  0.1668747E+02  0.9739967E+01
         295  0.1679622E+02  0.9768338E+01
         296  0.1690529E+02  0.9796704E+01
         297  0.1701497E+02  0.9825074E+01
         298  0.1712453E+02  0.9853274E+01
         299  0.1723461E+02  0.9881463E+01
         300  0.1734477E+02  0.9909605E+01
         301  0.1745534E+02  0.9937739E+01
         302  0.1756624E+02  0.9965862E+01
         303  0.1767741E+02  0.9993861E+01
         304  0.1778893E+02  0.1002182E+02
         305  0.1790071E+02  0.1004974E+02
         306  0.1801284E+02  0.1007767E+02
         307  0.1812506E+02  0.1010554E+02
         308  0.1823780E+02  0.1013335E+02
         309  0.1835064E+02  0.1016104E+02
         310  0.1846370E+02  0.1018871E+02
         311  0.1857728E+02  0.1021638E+02
         312  0.1869115E+02  0.1024403E+02
         313  0.1880494E+02  0.1027159E+02
         314  0.1891937E+02  0.1029905E+02
         315  0.1903379E+02  0.1032645E+02
         316  0.1914885E+02  0.1035388E+02
         317  0.1926391E+02  0.1038125E+02
         318  0.1937919E+02  0.1040861E+02
         319  0.1949500E+02  0.1044872E+02
         320  0.1961092E+02  0.1049096E+02
         321  0.1972719E+02  0.1053324E+02
         322  0.1984387E+02  0.1057557E+02
         323  0.1996055E+02  0.1061790E+02
         324  0.2007759E+02  0.1065447E+02
         325  0.2019486E+02  0.1068157E+02
         326  0.2031225E+02  0.1070864E+02
         327  0.2043006E+02  0.1073571E+02
         328  0.2054810E+02  0.1076274E+02
         329  0.2066657E+02  0.1078978E+02
         330  0.2078510E+02  0.1080440E+02
         331  0.2090405E+02  0.1081610E+02
         332  0.2102302E+02  0.1082774E+02
         333  0.2114235E+02  0.1083937E+02
         334  0.2126222E+02  0.1085100E+02
         335  0.2138194E+02  0.1086466E+02
         336  0.2150191E+02  0.1089093E+02
