# ell, noise_var, clobs(scale=0.0), clobs(scale=1.0), clobs(scale=1.9)
612,24280.36296179201,1979.3818854231272,2006.305893583224,2292.6218974723497
613,24048.649364774792,2231.3137708122913,1891.2834320005795,2298.3095467038365
614,23819.592192065353,2052.530079837559,1987.5281726408737,2159.658880703251
615,23593.257703514955,2230.543989527463,2262.548395240434,2103.0823334879547
616,23369.710349353445,2163.2412882376975,1941.4107944033321,2486.8854713532774
617,23149.012809768552,1924.7691981077942,2013.0307749362157,1728.751777385685
618,22931.22603591691,2292.7632823429117,2081.4150110283886,2086.996537097854
619,22716.409292350458,1965.4963079949762,2016.4757266626991,1924.2003879855786
620,22504.62020084215,2063.001708297354,2106.2939916608293,2061.0920705505478
621,22295.91478559541,2003.7007532514842,1698.5956170138852,2175.12733173357
622,22090.347519821567,1837.3029952658992,1858.0367269034166,1883.085328644042
623,21887.97137367023,2106.2552281442445,1915.8408688755171,2146.4900124511737
624,21688.837863496967,1821.1443239693606,2101.068959333989,1957.3701710619973
625,21492.99409035483,1815.5208455233944,1926.9630860924894,2305.1442442519074
626,21300.473882906503,2142.9495815697924,2102.31339965062,2064.705799681968
627,21111.30710419601,1834.8245553533434,1751.39182130039,1791.4635020168669
628,20925.52273812083,1876.2628360447356,2126.1668619953402,1792.6435995782858
629,20743.14893210885,2068.9868141365605,2172.693684861432,2050.6781093892905
630,20564.213040512463,1740.518367767455,1922.3149964538022,1964.597065011132
631,20388.741668712475,2005.3381342018204,2236.8075443824523,1991.8179524555615
632,20216.760717923262,1846.2269118068562,1972.8180595314698,2063.4979971992702
633,20048.295430692255,1998.0835536421498,1559.95672461917,1968.5393105138432
634,19883.370437085305,1798.0353694829982,1731.5474703141265,1844.9028197009554
635,19722.009801550936,1960.624659199692,2024.1471054831436,1901.890251172903
636,19564.23707045574,1920.6876878845246,1898.033044829729,1696.710041647265
637,19410.075320283675,1796.6828824331917,1833.5394525370602,2152.8829779723733
638,19259.547206491912,1997.1927808471075,1853.3072789993844,1847.2937996484707
639,19112.675013016036,1623.6351802516488,2043.8926033488585,1885.0211599042746
640,18969.480702417695,1618.750888639556,1979.2094081701493,2128.2003706451064
641,18829.985966667326,2048.97179800641,1711.7899502191135,1917.7635025666314
642,18694.207768471115,1769.9389050751772,1955.9415141588972,1890.2774976662085
643,18562.145018651194,1798.0191943777445,2038.8292386646035,2000.76331902763
644,18433.792419753656,2009.3688349546705,1806.2827091259585,1841.9571654272995
645,18309.145043551216,2016.2923207730964,1894.168362120692,1724.4519896580682
646,18188.19835840383,2015.0289857292023,2021.4275617269216,1810.2159221943011
647,18070.94825673169,1907.997711659014,2014.6285459060578,1845.3206142044307
648,17957.39108260007,1862.6362173916818,1713.5090034588654,1938.5441659457786
649,17847.523659414044,1707.532374356802,1788.7835618988104,1689.2176239992425
650,17741.343317722753,2002.2716148337129,1813.0121525136688,2061.4471304640538
651,17638.84792313123,1567.1076329997168,1785.4653921994015,1636.6865590901948
652,17540.035904319167,1733.2572259842905,1932.1891456891888,1634.079682315457
653,17444.90628116535,1931.7130939106169,1733.8314818625165,1824.4121324912226
654,17353.45869297647,1752.9179551025884,1962.4814552893822,1736.7547074342601
655,17265.693426819445,1889.0585086716612,2004.6740360286215,1916.478256284098
656,17181.611445955958,1929.364457910488,2174.011996358704,1642.2042892579107
657,17101.214418378244,1564.8946752054444,1653.7251014126582,1695.1938890033043
658,17024.50474544493,1989.4251841471353,1873.5806851373652,1900.2587325188372
659,16951.480980817036,1843.8675087802558,1910.7269279527686,1726.1412096428628
660,16882.124133267942,1713.116077722737,1947.8669937253487,1819.254347546837
661,16816.411692324877,1865.6704564692416,1820.0484670899084,1931.0824068382992
662,16754.322264210296,1817.4007871248718,1611.9254966021717,1828.9496986827714
663,16695.835570659692,1651.5799709460446,1862.6385202042686,1955.6991835399322
664,16640.93244776532,1745.9356003551804,1851.9335371412774,1811.0921155838519
665,16589.594844846,2093.0122021571597,1917.1270997940687,1911.9257107611527
666,16541.80582334231,1799.899764047465,1712.9343504588528,1774.988130849018
667,16497.549555737325,1811.1113196617705,1825.8940251826082,1795.5092225948902
668,16456.81132450223,1917.826990186487,1821.2411105507917,1904.5635666514638
669,16419.57752106689,1923.7082992777218,1949.8401857854747,1882.4335241911363
670,16385.83564481488,1813.5609693268927,1794.5833277499219,1837.4305574813486
671,16355.574302102796,1856.8606247567618,1585.9373396639417,1872.4072644921455
672,16328.78320530373,1800.5076741488836,1996.4941831357523,1881.3883285763213
673,16305.453171874324,1870.872165358234,1611.1474417849888,1983.70989170586
674,16285.576123445615,1814.5917545599689,1714.6849891259644,1733.661580992104
675,16269.145084936936,1837.9329813155464,1633.2744720311796,1778.4906274792202
676,16256.148825580853,1544.373392769406,1925.9938956900376,1728.1085011505893
677,16246.555828007999,1883.8793044980985,1686.2932360950422,1717.41724331536
678,16240.33042382487,1933.1540430228133,1614.4894644005967,1943.122266305304
679,16237.438129742426,1798.4084572053275,1951.969722224254,1815.1484980062262
680,16237.845613299809,1865.93133026872,1794.2205152589218,1699.1870683444781
681,16241.520659082633,2149.582231331622,1939.8489241661018,1642.3864681687216
682,16248.432135431025,1871.2740968993053,1878.4130990598078,1594.8936390101303
683,16258.549961632169,1749.754355306639,1837.2741894229705,1746.146868179556
684,16271.845075592662,1904.2808529566978,1652.0668434824117,1841.5471601211416
685,16288.289401985488,1794.9860083295116,1652.4568853188762,1773.5003832867797
686,16307.855820867026,1719.7965918302552,1702.090520435719,2038.4666745316276
687,16330.51813675915,1856.4393430617756,1814.904520241122,1674.9935210427561
688,16356.251048191707,1740.6903456555156,2024.5337661648064,1925.475157878098
689,16385.03011770087,1643.4563283195887,1620.248958749318,1986.2149582563077
690,16416.831742278362,1848.0025404781115,1994.966115129847,1905.8786149704424
691,16451.6331242675,1686.322064727919,1533.901959278105,1852.8005534776303
692,16489.41224270102,1644.6957674608425,1526.3213108885789,2114.734506615989
693,16530.145169365813,2074.4754554232086,2018.4225618149376,1840.4740199547314
694,16573.798061159854,1746.1014024104734,1993.4558136621486,1915.1587237973233
695,16620.33507148913,2045.3848710236844,1782.44896071656,2019.3702021211502
696,16669.720963182335,1803.5129091670676,1905.8053046186474,1553.8324563452156
697,16721.92106903197,1786.6790099090595,2004.5260475979853,1944.2371197419607
698,16776.90125317841,1831.260180624702,1899.758987237539,1971.555775491076
699,16834.627873328565,1943.2591609671586,1834.3742690300783,1983.5299641984955
700,16895.067743800675,1805.0258742102792,1999.7591428828148,1819.988532537396
701,16958.18809938711,1717.906838611933,1873.4999355571856,1921.413284113239
702,17023.95656002703,2083.9175070964743,1846.3136275614359,1756.6393631739256
703,17092.341096280623,1757.405163306342,1993.025387173936,1984.8288751304322
704,17163.30999559739,1653.315614453102,1804.1718965315233,1916.9708379871086
705,17236.83182937004,1979.0950817214793,1906.0599531050755,1990.6299447785914
706,17312.875420766773,1725.8093906218166,2018.6690132999265,1782.7254443364875
707,17391.409813333743,1957.9334917007218,1946.4044671632337,2225.770681835698
708,17472.404240360538,1994.6041811197445,2038.936527295995,1874.434553998792
709,17555.828095000696,1786.6319392187445,1948.9106017799363,1898.5102534851362
710,17641.646428081935,2134.6030265765735,1859.3999901904651,1746.7540407968154
711,17729.80643644191,1986.363683871893,1851.3641865845905,1733.3967360014349
712,17820.250735405338,1813.4509916755387,2007.7158593299114,1893.32000040121
713,17912.921774899198,2013.8721673331409,2021.4384404814746,1906.3371596050044
714,18007.76179941718,1822.5133888219507,2112.3693745583228,1959.532414914491
715,18104.712809646,1883.2986121727845,1987.8987344956936,1923.4289728344759
716,18203.71652573775,1715.6392496665535,2121.0211863402533,2080.11082960813
717,18304.714352211897,1831.9664047641588,2109.3564547898545,1880.2951336725985
718,18407.64734447135,2194.206698237207,2114.0408471231126,1777.5819890274827
719,18512.456176916563,1946.5740903292,1866.740564860929,1985.0432646268732
720,18619.081112642514,1913.6942533998063,1990.0419514491164,2246.0184906992727
721,18727.461974702877,1927.380245213304,1979.980740634687,1979.1924455290932
722,18837.53811892632,1895.4989509033528,1958.9214308856233,1923.6601203905893
723,18949.248408270036,2158.95251124417,2127.1404072363557,1826.5030139393582
724,19062.53118869537,2054.555548216231,2152.334753322618,1863.0255222275775
725,19177.324266551223,2051.533123787886,1930.8286866912335,2011.8129532811324
726,19293.56488745019,1920.5413710485852,1966.4913363432572,2118.766773239053
727,19411.190066180756,2245.522260563708,2309.4472375805058,1961.83231522085
728,19530.137623826497,2087.761547068523,2081.5055658665683,2136.2852572639977
729,19650.345134155505,2274.874136607494,1994.6716307879508,2000.7042333734062
730,19771.749560785123,2113.2405783093695,1852.2183468434066,1793.6330193666622
731,19894.28724361453,2216.7158025155127,2023.5319050366688,2134.9359111942376
732,20017.893886588674,2281.521687299815,2253.658538444265,1907.0851047211922
733,20142.50454678105,2073.4472758464094,2079.929121106037,2155.268394014761
734,20268.053624782406,2268.75364793583,2461.0210791132477,2041.619032716076
735,20394.474856383422,1802.6836299193683,2036.0131041114412,2002.656024455324
736,20521.70130553857,2256.811069368576,2106.070808148734,1931.921878164636
737,20649.665358599377,2080.5095875775733,2245.9013374235196,2196.990386247326
738,20778.298719804847,2228.5393759225426,2376.619440065265,2249.092269174255
739,20907.53240801713,2124.0925469467993,2131.610728681996,1948.238535117177
740,21037.296754690884,1967.9568056848677,2124.484531955626,2190.5075120349356
741,21167.52140306429,2135.2479503170307,2385.8874515928746,2310.479020937502
742,21298.135308560686,2252.8896801378555,2158.2750181252036,2175.126485800588
743,21429.066740388957,1993.51346822635,2308.8231779538473,2109.070287393845
744,21560.241976468147,2247.636213550431,1987.2493301524494,2026.1276117752845
745,21691.581359021035,2220.873811856264,1952.6688336906145,2097.279915257445
746,21823.003180276617,2140.227041391146,2361.2613812708837,2249.173823886084
747,21954.424991299165,2309.7529375553518,2152.739895154316,2109.7968448801303
748,22085.763610589744,2148.847200322739,2188.2963593906984,2519.0875679069577
749,22216.93513408554,2032.3947243731714,2212.364597624549,2160.7065452093934
750,22347.854946544307,2221.4014965125257,2117.6783851404603,2192.3917381713372
751,22478.437734300707,2215.718549628299,2002.167481255875,2144.297852602438
752,22608.597499382155,2268.278897836827,2177.4950807504406,2185.4280614046534
753,22738.247574971196,2154.3976066595333,2438.298089037284,2304.1390271030577
754,22867.300642202048,2320.6392411296515,2099.7433736428775,2025.214747340529
755,22995.668748279044,2374.869269455203,2432.242911319644,2338.487428613922
756,23123.263325904474,1950.917201582471,2382.6497026932348,2237.9212155177893
757,23249.99521400415,1808.8773565886067,2063.9972137008726,2370.8930199944493
758,23375.77467973809,2419.3920589653344,2047.523649759729,2391.8282468200277
759,23500.51144178526,2121.5923314559004,2285.212384084618,2520.0715916843415
760,23624.114694889802,2382.8213311529566,2222.473868845377,2212.952640146082
761,23746.49505598853,2224.7198032108663,2364.2293470650084,2446.3755310773645
762,23867.570381247722,2531.1372258930464,2321.968869350892,2388.498193999386
763,23987.260082145836,2223.404582141856,2317.452982529658,2254.8324821822307
764,24105.483237565422,2309.7854469225804,2487.727525617368,2405.4161393642635
765,24222.158619626363,2194.79125243149,2250.7151137750207,2369.992519009017
766,24337.204720379174,2380.359621329627,2285.376341454682,2175.621411040527
767,24450.53977935175,2159.025366978355,2432.0088106108824,2266.611339472138
768,24562.081811940607,2534.49410193358,2505.01626304719,2330.0333963376283
769,24671.748638639907,2503.5718580465395,2470.486634843674,2488.4793187118594
770,24779.457915099953,2397.8564155585677,2254.266727750102,2396.96694767892
771,24885.12716300793,2167.0634450984953,2484.534524146662,2186.7804619523276
772,24988.673801783578,1892.2839956067548,2363.477932555059,2241.835318508085
773,25090.015181081944,2636.0960785338166,2463.824154028475,2393.060079863209
774,25189.068614096595,2406.9177362518594,1909.7129431454637,2378.2241294665355
775,25285.75141165525,2425.975605417454,2662.3535553371657,2486.063727621499
776,25379.980917101486,2254.6349841872225,2442.100817271693,2189.9725608322265
777,25471.67454195476,2135.151060105018,2503.77665113282,2314.664984814939
778,25560.75364369228,2554.1000599139406,2396.0290905444413,2235.951639113698
779,25647.15511913031,2218.9684931317147,2473.067092398902,2150.3078764915986
780,25730.81996860201,2585.390585932834,2618.878050224603,2492.531876358578
781,25811.68948851514,2377.2965104235723,2764.958459881554,2645.4141872960463
782,25889.70529687372,2552.357027444342,2215.07801034455,2524.7715481159935
783,25964.809359091414,2307.0026188801708,2343.5290699464063,2347.1900597930885
784,26036.944014095116,2475.941369145912,2396.885754988463,2227.2202561926133
785,26106.052000715026,2479.6584189437226,2402.093412552579,2448.497225778054
786,26172.076484359655,2515.9647499287616,2653.539548418548,2350.78721903529
787,26234.961083972554,2741.4132945316132,2350.401249837439,2480.50572710564
788,26294.649899268617,2083.1555685468743,2409.041848203573,2363.5025961831484
789,26351.08753824732,2170.7757604778794,2522.750949982855,2591.6938877566868
790,26404.219144980405,2521.1381002104313,2736.467741928701,2460.1729443772138
791,26453.990427671866,2259.845005805204,2334.8279483435745,2328.570778892772
792,26500.34768698733,2416.24725149781,2286.9401541608636,2499.429492082503
793,26543.23784465106,2336.6274274040884,2475.0384202638606,2570.372620380089
794,26582.608472307547,2440.1625398016718,2448.2491798391075,2676.2024247852232
795,26618.411468865703,2537.2192622079883,2538.118602830362,2413.3037609023536
796,26650.61403384588,2459.7092126249922,2381.6210757308213,2254.3153626228736
797,26679.18774441316,2599.1692980061857,2676.9415863702775,2480.959780526657
798,26704.10492255568,2467.4314175114237,2595.093253186092,2610.4436543865518
799,26725.338649958005,2361.0530042967143,2507.6126773230385,2473.9744486182194
800,26742.862782916658,2376.510487575849,2596.123229249939,2409.958950889674
801,26756.651967297115,2503.5002550352556,2434.775883885102,2709.3605947351607
802,26766.68165353205,2384.5490621942977,2874.0214192555823,2163.4503148606555
803,26772.928111660593,2528.4114131574943,2687.8151980813013,2466.60477145957
804,26775.368446408007,2520.9690167134863,2654.7942085927616,2523.507307751008
805,26773.98061230551,2501.313096534335,2387.6268113839596,2505.4074815338004
806,26768.743428850157,2666.3011777082183,2582.7137766316573,2630.0836655134576
807,26759.636595703865,2552.7514335705373,2602.6053515310914,2653.692166477297
808,26746.640707931867,2758.2714167370136,2803.2040563673713,2611.0157487730244
809,26729.73727127976,2267.4645420245233,2482.345012058097,2575.81594253449
810,26708.908717489157,2986.050764013424,2615.765737125667,2507.16922799107
811,26684.13841965134,2490.551888696493,2481.7622732019327,2270.511406069447
812,26655.415505367106,2272.4833339510737,2530.243485774519,2363.0741769989236
813,26622.74921835891,2660.762348458178,2662.9099466651014,2539.1738710441828
814,26586.15444874929,2496.5436156187857,2461.0038184972,2480.7149591032035
815,26545.646919129485,2867.1339479999306,2384.1494109205946,2641.3302834386595
816,26501.243179170073,2729.070555263074,2664.6746120825837,2295.2094094381337
817,26452.96060027066,2482.3322941021393,2544.41713935365,2515.793971113228
818,26400.817370249148,2433.0277843167164,2641.962240976463,2504.282053022726
819,26344.832488069445,2660.602627646485,2578.0149439482057,2832.0894781659185
820,26285.02575860798,2484.992800785395,2468.905443038006,2481.4253354720245
821,26221.417787458122,2617.356608973526,2396.3892644665584,2460.6469574814564
822,26154.029975772537,2495.585055071,2786.392397548837,2407.5005860247497
823,26082.884515143145,2547.7287775327186,2398.1474021695567,2662.1750483111687
824,26008.00438251799,2528.7860119271754,2549.6591625345022,2518.686733862124
825,25929.413335155397,2466.675164533473,2187.379835099877,2469.50940376928
826,25847.13590561424,2541.2390953864888,2525.6510561270898,2601.5048075448562
827,25761.197396780826,2449.9126795858583,2397.2947347410045,2210.6498380855096
828,25671.62387693147,2167.985341210766,2564.791150818535,2560.7787913020948
829,25578.44543483129,2415.978360983486,2384.2420392350555,2208.957923568926
830,25481.705889821933,2665.25025890536,2476.505547524687,2506.3877826077473
831,25381.452887041753,2492.7710761115777,2639.6763651307547,2328.540814860655
832,25277.7346035512,2319.5518848091456,2484.1811537383683,2472.8526540348985
833,25170.599730244492,2443.3815779175916,2354.793954836392,2437.8192384344006
834,25060.0974539681,2534.934855506073,2381.689203591507,2733.2840991723015
835,24946.27743984503,2074.8738536334245,2624.733402389236,2155.1691953128334
836,24829.18981380256,2237.777335149676,2505.7408002272605,2402.43704598825
837,24708.885145302298,2405.4019729958327,2413.790564009636,2291.96678276415
838,24585.41443027039,2548.7870102511683,2407.9984827611197,2246.99906012751
839,24458.829074226465,2452.767868864453,2373.454189916202,2247.96827109129
840,24329.180875609753,2363.397257477553,2187.000041371899,2526.5995580625613
841,24196.522009300385,2285.1559284970617,2598.212000559519,2614.6911349607935
842,24060.905010334725,2715.917779806452,2441.853715515984,2371.382463504978
843,23922.382757812513,2687.852593159785,2379.9471946897365,2130.1324050828675
844,23781.008458995017,2316.608377787139,2473.2933596774055,2223.4290055998267
845,23636.835633591832,2431.2168389093613,2340.141181875663,2209.8232611637936
846,23489.922696622933,2281.2261684872155,2611.1837204479534,2393.857949131705
847,23340.346599277687,2183.6735512236564,2329.911359810341,2360.1946984258875
848,23188.188767804546,2411.5934007197116,2509.914722212373,2339.9646447983146
849,23033.530439623344,2439.245302009856,2381.5847153487684,2305.6658453716664
850,22876.452632385848,2336.9246293083647,2355.958283619684,2096.554133740363
851,22717.036113711583,2275.092869920967,2651.540056769294,2500.2267612493515
852,22555.361371594216,2334.867226433342,2294.7915213700576,2356.484832886882
853,22391.508585471915,2525.971075287507,2603.038124606967,2382.498527175971
854,22225.557597957282,2410.8824676670347,2206.5794747907207,2516.489113869577
855,22057.58788722078,2466.79505442133,2455.29990745779,2238.9333772705836
856,21887.678540022567,2419.8818614883908,2217.558567292521,2370.7204851932324
857,21715.90822538753,2423.9914286008775,2396.846795819949,2335.8340041073834
858,21542.355168918024,2186.7429827617057,2184.6374879322093,2488.242087260343
859,21367.097127739406,2137.873995704748,2247.302956548237,2104.91533233492
860,21190.21136607294,2446.7786914551343,2147.0863608414365,2269.8167508029987
861,21011.774631431348,2498.819259628129,2049.5878544434813,2417.1067327091573
862,20831.863131431444,2098.5117513159266,2297.8309483232388,2347.4415798561554
863,20650.553896747846,2100.421944692273,2245.666932928536,2234.693606022239
864,20467.928860224198,2385.457797694167,2411.4717649570475,2307.8047065941896
865,20284.070580142,2267.238585270019,2413.469939135267,2108.1736133667805
866,20099.06081669074,2055.135759068981,2325.8828493498804,2196.073944221187
867,19912.980508460627,2313.465244784977,2363.8698516722734,2327.976923485851
868,19725.909749735365,2109.919462310716,2328.750197418232,2317.113368532461
869,19537.927768579426,2407.4095328307276,2306.8446265728217,2223.669280572929
870,19349.112905712656,2416.7085887510734,2004.8691311466462,2029.0153550582454
871,19159.54259416656,2245.3044766989306,1906.8054021219448,2206.811278925565
872,18969.293339715456,2305.6573095161652,2388.4558415488295,2257.4914880221195
873,18778.440702076674,2265.3784529374298,2331.681024341247,1934.6789947038399
874,18587.05927687343,2160.324216962616,2232.2938074595054,2188.053235004072
875,18395.222678354363,1922.7390168842846,2274.400997431587,2193.2235700312017
876,18203.00352286371,2180.4265792899146,2090.674799508819,2207.923305041154
877,18010.473413056094,2270.7081129485023,2182.6672376569495,2245.5855702715057
878,17817.70292285,2304.9880555239806,1890.2593509757562,2085.1131943310356
879,17624.761583114047,2070.4629464990994,2041.7775506041983,2217.474605980988
880,17431.719019818844,1977.6177216159308,2038.810986589815,1882.9320596648372
881,17238.648340019,2076.662637919576,2168.0514857525154,2046.5735969419031
882,17045.622565135807,2063.0905350033404,2024.5207115175247,1882.0471256707654
883,16852.713452302192,2259.5216028857285,2042.2045853484683,1969.238742111976
884,16659.991482364967,2073.4430257520507,2127.420427282954,2327.36460273801
885,16467.52584879267,1854.6686208630765,2120.375250028039,2144.732799326046
886,16275.384447481756,2056.417590126043,2103.6335790777457,2007.433792665668
887,16083.633867453991,1970.7223809420557,2078.908743358489,2056.7163984291146
888,15892.33938243828,2110.026948108751,1990.2282030015392,2230.2708192355435
889,15701.564943329626,2112.0087246472035,1863.4223963731113,2026.1161900437337
890,15511.37317151863,1883.9604692623,1941.7963622920392,1987.44501429878
891,15321.8253530846,2013.0250251337393,1967.9501546451652,1930.9507098933298
892,15132.981433845347,2048.865371593343,2168.9666603885553,2084.931267641037
893,14944.90001525729,1814.5278134814864,1930.5743548479181,1778.9201083210198
894,14757.638351158866,1980.5990768765616,1985.9490346059283,2146.4032418698175
895,14571.252345350931,1922.2789081348737,1837.8353317156348,1857.9454053805857
896,14385.796550007408,2097.7782381910474,1843.0382559137586,2000.1513637451799
897,14201.324000339659,1980.7077804696708,1795.8306347043526,1960.5913482917204
898,14017.885730196243,1851.988872896561,1784.1692103234561,1947.275215570969
899,13835.531282820779,1813.430550217582,1907.2168958491338,2041.554494551428
900,13654.308879347062,1858.1448478848251,1943.0905397107122,1971.8753541917447
901,13474.265421174394,1872.5833175358716,1666.6886269550776,1884.655214291222
902,13295.44649310288,1870.5354551159191,1737.0326884331969,1832.312945902903
903,13117.896367223017,1708.5114871173453,1966.294046381412,1871.478202135448
904,12941.658007553591,1773.3841949212685,1773.4946998268415,1764.8841012832215
905,12766.773075422228,1783.0057117920242,1883.223585899746,1714.8029105587993
906,12593.281935582716,1701.4280565525723,1871.2092723041428,2126.909557213344
907,12421.223663063618,1769.1522145119793,1848.6613913323183,1910.9732041706463
908,12250.636050742396,1741.7789827611932,1709.9222009424316,1826.3780268196435
909,12081.555617639446,1685.9566584237348,1676.941451473669,1769.7962376161258
910,11914.017617926722,1579.1877472729273,1790.7065902166453,1900.8062971443196
911,11748.056050645158,1759.4775799828546,1800.2578083864692,1795.91678234668
912,11583.703670125786,1683.3240348238114,1751.627342366946,1712.9148107263527
913,11420.991997108815,1859.7153732591307,1582.5231036596783,1731.567008097401
914,11259.950899641957,1796.345795149155,1725.8085116746818,1920.4853002773355
915,11100.607339187201,1422.4220457083768,1569.4934134595594,1538.598976066476
916,10942.98672224463,1791.3925922541125,1554.4619697316746,1897.4994866053441
917,10787.113350801888,1722.0004255724418,1702.1330646187068,1698.4357471859487
918,10633.010435826494,1595.4258442334467,1594.0845419058292,1606.2056853129525
919,10480.700111339636,1663.7879393125506,1607.77142568635,1677.8462763407892
920,10330.203449067447,1617.3654290210832,1762.8972303733303,1785.3690634937102
921,10181.540473664985,1709.2296083908143,1604.0223432598086,1616.955453805414
922,10034.730178508917,1585.5810854148272,1674.2988589339345,1520.505894967625
923,9889.79054205438,1569.4664569489498,1579.61477835134,1803.2739684845785
924,9746.738544751815,1559.2543266250966,1518.9816820348278,1467.4669160412473
925,9605.590186519614,1738.9689015113834,1562.804198333712,1526.2965642499776
926,9466.360504768236,1440.545445078122,1658.4399410089545,1577.6577423993954
927,9329.063592971841,1645.8848555760505,1413.9918451928365,1439.4829153144972
928,9193.712619783038,1429.0285501154722,1576.8535111152128,1619.4860750003786
929,9060.319848687024,1625.1560682966801,1523.5732725340258,1473.1621034741063
930,8928.896658190672,1420.702873826811,1585.48320880598,1706.8577370989112
931,8799.451629053976,1584.0680744800075,1484.559089775135,1417.7277300550977
932,8671.984885741342,1461.3062839394986,1467.7992487563895,1533.1316795637483
933,8546.49412620188,1545.6357334820048,1513.130623859655,1376.4601904734704
934,8422.976599979986,1665.4832380554626,1533.3487971394,1591.5728591241527
935,8301.429122473284,1571.984452605337,1604.4631276014031,1657.609058962931
936,8181.848089385541,1423.8762281949887,1523.5490567982752,1525.988796146466
937,8064.229491373298,1473.397882068329,1405.1783820327692,1590.0439447290148
938,7948.568928884603,1572.6274667983234,1334.551400148157,1323.854757552619
939,7834.861627188549,1354.2875288221444,1448.8608770556427,1359.871410339444
940,7723.1024515941,1406.2035684724776,1418.624492251256,1575.8780777167703
941,7613.285922856887,1403.6785406798444,1472.1464005185694,1598.7500987324208
942,7505.406232772533,1430.7346556711539,1319.1733816177355,1657.4316841257503
943,7399.457259955099,1453.4462812345932,1361.9947886168961,1492.3038402550387
944,7295.432585799398,1393.8665092187725,1304.6372664373198,1240.6806027141738
945,7193.3255106256565,1381.7779423006866,1199.4111842068264,1355.5187901482711
946,7093.129070005329,1348.2009292960918,1457.2282211050792,1201.617697161315
947,6994.836051266609,1329.1467775227568,1483.1730912123119,1241.095829026292
948,6898.43822949341,1454.6205591304827,1252.6060707400309,1358.068921872663
949,6803.924088528806,1413.5033526813086,1274.0230542363806,1428.0016079768297
950,6711.281258848673,1183.4548735324727,1381.4067561403776,1292.6125429532344
951,6620.497322602976,1374.0941609849456,1347.6220727434586,1445.6440753100146
952,6531.559826281062,1415.8062192190887,1279.15787317614,1367.44372987135
953,6444.456293461009,1375.1383917972787,1471.3644561920657,1432.7508593294426
954,6359.174237642485,1247.0674931352542,1355.7490713556583,1449.1314803731334
955,6275.7011751623995,1156.1696855557202,1229.0781791575769,1333.573063377822
956,6194.024638192883,1321.6824059068726,1469.8024127507108,1354.7271406263546
957,6114.132187820864,1192.5149353281226,1130.5814712258875,1189.356169875066
958,6036.011427208752,1228.520260156252,1372.473014324554,1264.8048171981352
959,5959.650014835591,1186.1446188630664,1338.7539325376833,1313.6778756756546
960,5885.035677818068,1392.853970612927,1212.2936706719545,1262.060927913365
961,5812.156225310916,1186.211119159558,1302.8672642269435,1398.6682463552697
962,5740.999561985949,1264.9388494601703,1204.9067993391504,1365.4467524993936
963,5671.553701589386,1236.8515340309436,1108.4988165798472,1310.2339863275215
964,5603.806780576677,1342.9581657265371,1158.474616076703,1192.8431639947516
965,5537.745239589355,1280.3669482869113,1211.1681280813923,1159.072077071877
966,5473.348433545588,1124.7064008982748,1225.9827095593828,1136.9827232038112
967,5410.594298870853,1237.1757953854828,1090.6784239162853,1344.731527256118
968,5349.4612100037775,1224.5205934151768,1124.7997274961729,1196.6949631718655
969,5289.927979742506,1150.574522803268,1250.6825068840792,1281.9624637804516
970,5231.973859594104,1125.4740058823745,1224.998298975703,1165.2097207979778
971,5175.578540127102,1158.156802748061,1181.9453313470894,1132.6085269939285
972,5120.722151326998,1221.045426738658,1047.0906587720085,1124.715060008969
973,5067.385262954843,1075.3574719867202,1224.4658905314186,1282.795046310587
974,5015.54888490882,1107.6161740515265,1193.011458937167,1138.5581163210663
975,4965.194467588763,1254.8210835255486,1161.1775681759727,1232.917210296218
976,4916.303902263707,1051.9261641753815,1345.4540127350076,1089.5221559321037
977,4868.859521442298,1171.7733375751734,1201.0552000829327,1183.3196144442577
978,4822.844099246208,1139.223609480333,1214.2547426402718,1131.9652924633017
979,4778.24085178638,1183.577254938854,1063.2737114385566,1155.0283953186952
980,4735.033437542199,1102.6659242008411,1190.673776415983,1086.0583799511069
981,4693.205957743511,1248.1298180959398,1156.109788144762,1305.529605236245
982,4652.741940562245,996.9256543563529,1158.2718557447595,1095.5626291081726
983,4613.6213312829195,1200.2338593978282,1159.1785241517473,1058.217608483929
984,4575.823604811971,1122.3714305800836,1088.7577749795544,1154.1378382929536
985,4539.328784296654,1152.5742711934683,1014.7736956065515,1090.8722243672573
986,4504.117433621238,1072.2618050501133,1023.7587296341743,1159.0399820043826
987,4470.170649965307,1159.9676565806799,1148.5412326108426,1164.872121090858
988,4437.470056423905,1152.8528178905851,978.1377845375486,1197.9541084524087
989,4405.997794688867,1141.0389355066168,997.470629406245,1152.8624735393616
990,4375.736517791116,1091.3804071287739,1097.0019343585345,1116.7970300652844
991,4346.669382903346,1119.3354070177602,1152.2352199039872,955.4803385544265
992,4318.780044202721,1033.29996511393,1096.7990861378992,1130.683103688561
993,4292.052645793195,972.112326302288,1169.46760907941,1050.6959545060952
994,4266.471814686956,1139.2680558102782,1136.5911434297527,1042.1576974338545
995,4242.022653844673,1194.1165209970454,1191.878764448119,1084.5501726964767
996,4218.690735274022,979.66726238854,1153.7234320649861,1179.2477118010706
997,4196.462093186222,990.4098752030344,1208.7055945370525,1122.800331980979
998,4175.323217210003,1200.8358510959558,1021.1070019563573,1170.230806306531
